transaction_id,store_id,product_id,date_id,transaction_type,quantity,reference_sale_id,reference_shipment_id
4205,1935,1902,2022-04-25,SHIPMENT,103,,4205
4206,1679,776,2024-10-12,SHIPMENT,130,,4206
4207,1689,816,2025-04-24,SHIPMENT,108,,4207
4208,718,713,2023-01-28,SHIPMENT,123,,4208
4209,2473,7,2024-08-14,SHIPMENT,87,,4209
4210,1498,1528,2024-05-08,SHIPMENT,61,,4210
4211,32,508,2025-05-18,SHIPMENT,113,,4211
4212,165,915,2024-08-08,SHIPMENT,148,,4212
4213,2809,1654,2023-08-12,SHIPMENT,109,,4213
4214,29,1525,2024-11-24,SHIPMENT,138,,4214
4215,866,1644,2022-11-08,SHIPMENT,104,,4215
4216,1571,904,2024-01-22,SHIPMENT,61,,4216
4217,2776,1017,2023-05-20,SHIPMENT,82,,4217
4218,783,189,2024-01-31,SHIPMENT,105,,4218
4219,660,752,2022-06-15,SHIPMENT,85,,4219
4220,582,1571,2025-05-03,SHIPMENT,98,,4220
4221,1690,915,2023-01-12,SHIPMENT,128,,4221
4222,1901,414,2022-06-21,SHIPMENT,48,,4222
4223,2768,963,2024-10-09,SHIPMENT,32,,4223
4224,1705,1691,2022-08-09,SHIPMENT,79,,4224
4225,2221,801,2023-02-09,SHIPMENT,100,,4225
4226,290,1949,2024-02-20,SHIPMENT,141,,4226
4227,1368,1115,2023-09-04,SHIPMENT,111,,4227
4228,2508,1655,2022-07-29,SHIPMENT,100,,4228
4229,1609,264,2022-12-07,SHIPMENT,42,,4229
4230,734,1970,2024-04-16,SHIPMENT,97,,4230
4231,2611,1341,2023-11-03,SHIPMENT,103,,4231
4232,2511,1246,2022-01-19,SHIPMENT,142,,4232
4233,153,390,2022-08-07,SHIPMENT,37,,4233
4234,516,382,2023-11-11,SHIPMENT,86,,4234
4235,1265,1948,2023-07-05,SHIPMENT,105,,4235
4236,2196,1702,2022-06-03,SHIPMENT,60,,4236
4237,728,1194,2023-10-17,SHIPMENT,94,,4237
4238,1529,2027,2024-05-19,SHIPMENT,116,,4238
4239,1121,644,2024-10-03,SHIPMENT,64,,4239
4240,304,688,2023-08-18,SHIPMENT,122,,4240
4241,529,1882,2024-01-04,SHIPMENT,125,,4241
4242,1040,1215,2022-10-15,SHIPMENT,74,,4242
4243,1929,81,2024-05-02,SHIPMENT,44,,4243
4244,985,1847,2023-01-08,SHIPMENT,53,,4244
4245,1823,1312,2023-03-24,SHIPMENT,138,,4245
4246,990,1817,2024-02-03,SHIPMENT,133,,4246
4247,2767,764,2024-10-27,SHIPMENT,59,,4247
4248,911,363,2024-09-08,SHIPMENT,129,,4248
4249,2331,1074,2024-05-16,SHIPMENT,61,,4249
4250,2323,1527,2024-11-14,SHIPMENT,89,,4250
4251,2717,907,2024-07-11,SHIPMENT,132,,4251
4252,2470,696,2022-12-05,SHIPMENT,56,,4252
4253,1771,1382,2024-04-20,SHIPMENT,138,,4253
4254,2612,656,2023-12-08,SHIPMENT,113,,4254
4255,1359,295,2023-01-15,SHIPMENT,140,,4255
4256,1410,963,2023-10-29,SHIPMENT,150,,4256
4257,773,224,2023-07-21,SHIPMENT,149,,4257
4258,482,1115,2023-08-26,SHIPMENT,122,,4258
4259,1302,184,2025-03-20,SHIPMENT,50,,4259
4260,1780,1584,2024-02-13,SHIPMENT,32,,4260
4261,340,156,2022-05-27,SHIPMENT,146,,4261
4262,1735,1571,2023-02-17,SHIPMENT,38,,4262
4263,2315,1228,2023-07-14,SHIPMENT,144,,4263
4264,2265,555,2022-03-22,SHIPMENT,122,,4264
4265,1023,638,2024-04-28,SHIPMENT,148,,4265
4266,307,1478,2023-11-01,SHIPMENT,116,,4266
4267,523,1316,2023-06-23,SHIPMENT,44,,4267
4268,634,275,2023-08-09,SHIPMENT,147,,4268
4269,14,1080,2024-04-23,SHIPMENT,47,,4269
4270,2634,994,2022-01-19,SHIPMENT,119,,4270
4271,2882,1446,2023-02-11,SHIPMENT,93,,4271
4272,2575,711,2022-07-03,SHIPMENT,99,,4272
4273,1533,138,2024-11-22,SHIPMENT,100,,4273
4274,1421,790,2022-10-14,SHIPMENT,144,,4274
4275,1965,1342,2023-07-28,SHIPMENT,42,,4275
4276,1199,1274,2025-02-26,SHIPMENT,131,,4276
4277,2130,1276,2024-10-15,SHIPMENT,85,,4277
4278,198,1903,2023-08-31,SHIPMENT,119,,4278
4279,196,972,2022-12-06,SHIPMENT,52,,4279
4280,988,338,2022-02-27,SHIPMENT,70,,4280
4281,2271,1458,2025-03-10,SHIPMENT,67,,4281
4282,656,1290,2025-04-26,SHIPMENT,80,,4282
4283,1561,1975,2024-09-26,SHIPMENT,78,,4283
4284,927,2018,2024-12-27,SHIPMENT,63,,4284
4285,1297,534,2022-06-30,SHIPMENT,88,,4285
4286,1731,1290,2025-03-04,SHIPMENT,109,,4286
4287,1078,1752,2024-11-11,SHIPMENT,81,,4287
4288,2780,1503,2023-07-19,SHIPMENT,47,,4288
4289,748,1834,2023-06-01,SHIPMENT,63,,4289
4290,1025,181,2023-04-04,SHIPMENT,138,,4290
4291,1723,1902,2025-02-10,SHIPMENT,39,,4291
4292,788,1777,2023-02-10,SHIPMENT,129,,4292
4293,2319,96,2023-01-23,SHIPMENT,149,,4293
4294,2034,257,2024-03-04,SHIPMENT,43,,4294
4295,1272,1304,2024-10-05,SHIPMENT,48,,4295
4296,893,18,2023-08-03,SHIPMENT,77,,4296
4297,663,473,2022-04-28,SHIPMENT,143,,4297
4298,1802,993,2023-04-13,SHIPMENT,98,,4298
4299,2116,228,2023-11-08,SHIPMENT,127,,4299
4300,1569,97,2024-08-09,SHIPMENT,143,,4300
4301,2513,1528,2023-08-30,SHIPMENT,43,,4301
4302,2409,1424,2022-04-07,SHIPMENT,114,,4302
4303,1408,429,2022-12-24,SHIPMENT,100,,4303
4304,2772,659,2023-08-28,SHIPMENT,51,,4304
4305,651,585,2024-05-28,SHIPMENT,57,,4305
4306,2530,1337,2025-03-03,SHIPMENT,101,,4306
4307,325,675,2023-07-11,SHIPMENT,48,,4307
4308,2426,518,2024-05-20,SHIPMENT,134,,4308
4309,2476,465,2023-06-21,SHIPMENT,37,,4309
4310,624,1466,2023-09-09,SHIPMENT,65,,4310
4311,1651,594,2022-02-13,SHIPMENT,127,,4311
4312,444,280,2024-06-10,SHIPMENT,100,,4312
4313,2463,602,2023-07-03,SHIPMENT,67,,4313
4314,2478,1363,2025-03-05,SHIPMENT,111,,4314
4315,2433,662,2024-02-18,SHIPMENT,50,,4315
4316,1839,1938,2023-01-29,SHIPMENT,100,,4316
4317,326,1407,2025-02-21,SHIPMENT,118,,4317
4318,1252,496,2025-03-18,SHIPMENT,140,,4318
4319,1921,661,2023-08-06,SHIPMENT,89,,4319
4320,468,625,2023-03-25,SHIPMENT,75,,4320
4321,1744,933,2022-03-29,SHIPMENT,41,,4321
4322,1792,1850,2023-03-19,SHIPMENT,131,,4322
4323,1540,334,2024-03-04,SHIPMENT,36,,4323
4324,1347,680,2024-07-30,SHIPMENT,41,,4324
4325,1594,117,2023-02-14,SHIPMENT,33,,4325
4326,1905,1972,2024-09-28,SHIPMENT,36,,4326
4327,755,163,2023-04-17,SHIPMENT,62,,4327
4328,2995,328,2022-10-11,SHIPMENT,74,,4328
4329,1049,940,2022-06-19,SHIPMENT,76,,4329
4330,2929,198,2023-04-05,SHIPMENT,62,,4330
4331,56,736,2024-09-26,SHIPMENT,43,,4331
4332,61,1190,2023-11-23,SHIPMENT,62,,4332
4333,725,1777,2023-08-27,SHIPMENT,71,,4333
4334,445,1114,2023-08-13,SHIPMENT,65,,4334
4335,2943,1347,2024-11-21,SHIPMENT,107,,4335
4336,618,926,2022-05-23,SHIPMENT,83,,4336
4337,1245,1877,2025-05-30,SHIPMENT,109,,4337
4338,1224,455,2023-04-01,SHIPMENT,100,,4338
4339,2932,276,2022-01-10,SHIPMENT,66,,4339
4340,737,1030,2024-08-24,SHIPMENT,102,,4340
4341,2501,1279,2022-09-07,SHIPMENT,112,,4341
4342,1449,309,2025-02-13,SHIPMENT,138,,4342
4343,2449,990,2022-05-28,SHIPMENT,32,,4343
4344,2133,373,2023-01-27,SHIPMENT,48,,4344
4345,1803,960,2023-09-05,SHIPMENT,82,,4345
4346,2604,1373,2022-04-03,SHIPMENT,131,,4346
4347,2892,1912,2023-06-23,SHIPMENT,59,,4347
4348,2176,2027,2024-01-26,SHIPMENT,118,,4348
4349,624,1180,2023-08-11,SHIPMENT,38,,4349
4350,2361,16,2024-11-26,SHIPMENT,141,,4350
4351,2732,706,2024-07-03,SHIPMENT,150,,4351
4352,871,709,2022-01-27,SHIPMENT,30,,4352
4353,516,1658,2023-07-26,SHIPMENT,108,,4353
4354,1938,1031,2022-09-15,SHIPMENT,38,,4354
4355,2326,1119,2024-06-09,SHIPMENT,113,,4355
4356,1225,388,2022-09-12,SHIPMENT,105,,4356
4357,891,1341,2023-02-23,SHIPMENT,55,,4357
4358,2512,985,2023-03-05,SHIPMENT,31,,4358
4359,687,898,2023-08-01,SHIPMENT,149,,4359
4360,495,1336,2024-01-27,SHIPMENT,129,,4360
4361,507,1370,2022-09-14,SHIPMENT,73,,4361
4362,489,920,2022-12-18,SHIPMENT,105,,4362
4363,2631,523,2024-02-27,SHIPMENT,106,,4363
4364,2419,171,2022-08-22,SHIPMENT,132,,4364
4365,539,14,2024-09-23,SHIPMENT,120,,4365
4366,1607,561,2024-06-22,SHIPMENT,73,,4366
4367,1140,9,2023-03-11,SHIPMENT,45,,4367
4368,1551,1732,2023-12-20,SHIPMENT,65,,4368
4369,1751,446,2023-04-08,SHIPMENT,102,,4369
4370,2535,300,2024-12-24,SHIPMENT,87,,4370
4371,1972,1787,2022-07-09,SHIPMENT,79,,4371
4372,2468,641,2022-04-23,SHIPMENT,113,,4372
4373,165,2004,2023-11-12,SHIPMENT,102,,4373
4374,2697,1519,2023-05-05,SHIPMENT,104,,4374
4375,2114,1904,2022-09-24,SHIPMENT,84,,4375
4376,1147,2011,2022-07-19,SHIPMENT,62,,4376
4377,682,328,2023-06-29,SHIPMENT,98,,4377
4378,1898,528,2024-01-23,SHIPMENT,117,,4378
4379,1643,511,2022-02-26,SHIPMENT,143,,4379
4380,349,230,2023-03-30,SHIPMENT,111,,4380
4381,909,881,2024-10-05,SHIPMENT,132,,4381
4382,1506,776,2023-05-30,SHIPMENT,142,,4382
4383,64,1931,2022-02-26,SHIPMENT,140,,4383
4384,2084,417,2025-02-04,SHIPMENT,33,,4384
4385,747,424,2022-03-27,SHIPMENT,38,,4385
4386,2918,858,2022-01-09,SHIPMENT,91,,4386
4387,2259,866,2025-05-08,SHIPMENT,42,,4387
4388,2382,296,2023-10-26,SHIPMENT,133,,4388
4389,2012,714,2024-04-28,SHIPMENT,41,,4389
4390,1519,603,2022-10-14,SHIPMENT,46,,4390
4391,2651,846,2024-01-28,SHIPMENT,56,,4391
4392,1842,1357,2025-04-06,SHIPMENT,139,,4392
4393,1608,805,2022-07-15,SHIPMENT,132,,4393
4394,1979,177,2025-02-19,SHIPMENT,94,,4394
4395,140,911,2025-01-12,SHIPMENT,122,,4395
4396,1301,1054,2024-09-20,SHIPMENT,40,,4396
4397,1825,1497,2024-11-05,SHIPMENT,140,,4397
4398,328,1055,2024-10-11,SHIPMENT,141,,4398
4399,1960,1811,2023-03-28,SHIPMENT,95,,4399
4400,1320,1930,2024-07-29,SHIPMENT,148,,4400
4401,115,935,2025-01-08,SHIPMENT,42,,4401
4402,73,647,2023-08-31,SHIPMENT,108,,4402
4403,1541,1582,2025-04-15,SHIPMENT,33,,4403
4404,290,347,2023-12-16,SHIPMENT,99,,4404
4405,2487,1395,2022-03-18,SHIPMENT,61,,4405
4406,1534,808,2022-05-16,SHIPMENT,86,,4406
4407,310,1880,2025-02-10,SHIPMENT,106,,4407
4408,716,100,2023-10-23,SHIPMENT,65,,4408
4409,670,374,2024-12-21,SHIPMENT,58,,4409
4410,2021,924,2025-01-30,SHIPMENT,92,,4410
4411,1127,838,2022-09-04,SHIPMENT,122,,4411
4412,488,69,2022-11-19,SHIPMENT,95,,4412
4413,2358,1812,2024-09-26,SHIPMENT,89,,4413
4414,1230,1666,2022-01-14,SHIPMENT,144,,4414
4415,1406,1321,2023-11-04,SHIPMENT,68,,4415
4416,1715,1341,2023-12-14,SHIPMENT,30,,4416
4417,500,1811,2023-01-05,SHIPMENT,50,,4417
4418,2217,717,2023-10-16,SHIPMENT,116,,4418
4419,967,1998,2023-03-15,SHIPMENT,99,,4419
4420,1797,1660,2022-07-04,SHIPMENT,50,,4420
4421,790,1415,2025-05-05,SHIPMENT,139,,4421
4422,731,117,2022-01-13,SHIPMENT,57,,4422
4423,1930,1031,2023-03-31,SHIPMENT,149,,4423
4424,234,188,2023-06-24,SHIPMENT,111,,4424
4425,2835,1365,2022-01-19,SHIPMENT,48,,4425
4426,2547,361,2025-01-22,SHIPMENT,55,,4426
4427,2203,1302,2022-07-23,SHIPMENT,61,,4427
4428,2632,541,2024-07-06,SHIPMENT,75,,4428
4429,2458,982,2022-07-22,SHIPMENT,124,,4429
4430,2545,1376,2023-07-27,SHIPMENT,65,,4430
4431,1950,26,2022-12-18,SHIPMENT,112,,4431
4432,678,1705,2022-06-03,SHIPMENT,107,,4432
4433,185,1735,2022-03-03,SHIPMENT,66,,4433
4434,278,948,2023-04-04,SHIPMENT,116,,4434
4435,1576,241,2022-09-14,SHIPMENT,119,,4435
4436,1105,1346,2024-07-14,SHIPMENT,128,,4436
4437,639,1589,2023-04-06,SHIPMENT,63,,4437
4438,2779,739,2023-04-06,SHIPMENT,87,,4438
4439,1284,66,2022-05-06,SHIPMENT,139,,4439
4440,1251,1525,2024-11-12,SHIPMENT,129,,4440
4441,816,1668,2023-08-26,SHIPMENT,39,,4441
4442,1419,1550,2022-04-20,SHIPMENT,127,,4442
4443,1914,603,2024-02-13,SHIPMENT,102,,4443
4444,2001,640,2022-03-28,SHIPMENT,105,,4444
4445,830,1626,2022-11-12,SHIPMENT,109,,4445
4446,582,1463,2024-07-24,SHIPMENT,142,,4446
4447,394,1300,2022-08-12,SHIPMENT,148,,4447
4448,1591,66,2022-04-30,SHIPMENT,73,,4448
4449,1721,469,2024-11-09,SHIPMENT,99,,4449
4450,802,741,2023-04-13,SHIPMENT,87,,4450
4451,1491,892,2024-01-16,SHIPMENT,105,,4451
4452,270,466,2022-12-26,SHIPMENT,53,,4452
4453,1788,2000,2023-08-29,SHIPMENT,52,,4453
4454,2356,1953,2022-08-10,SHIPMENT,145,,4454
4455,2275,1763,2022-11-21,SHIPMENT,77,,4455
4456,1107,335,2022-03-26,SHIPMENT,80,,4456
4457,1754,1409,2024-08-12,SHIPMENT,67,,4457
4458,2487,1026,2025-03-29,SHIPMENT,30,,4458
4459,344,92,2023-05-22,SHIPMENT,148,,4459
4460,2626,1887,2022-06-30,SHIPMENT,58,,4460
4461,202,768,2024-11-07,SHIPMENT,143,,4461
4462,184,915,2024-04-15,SHIPMENT,86,,4462
4463,1805,1582,2025-04-26,SHIPMENT,49,,4463
4464,2682,1321,2022-05-11,SHIPMENT,130,,4464
4465,1550,508,2023-12-09,SHIPMENT,130,,4465
4466,1265,458,2023-02-13,SHIPMENT,99,,4466
4467,1908,147,2022-02-02,SHIPMENT,120,,4467
4468,1336,161,2024-11-09,SHIPMENT,51,,4468
4469,2210,1763,2022-05-05,SHIPMENT,54,,4469
4470,2176,1781,2023-07-11,SHIPMENT,39,,4470
4471,1986,1573,2024-12-11,SHIPMENT,97,,4471
4472,742,1513,2023-08-07,SHIPMENT,45,,4472
4473,1109,1242,2025-05-19,SHIPMENT,86,,4473
4474,1744,1632,2025-01-22,SHIPMENT,64,,4474
4475,2307,1654,2023-04-12,SHIPMENT,133,,4475
4476,2169,260,2022-10-28,SHIPMENT,124,,4476
4477,103,349,2023-12-10,SHIPMENT,115,,4477
4478,2342,695,2022-12-03,SHIPMENT,119,,4478
4479,1186,97,2024-02-24,SHIPMENT,68,,4479
4480,2819,1180,2023-04-03,SHIPMENT,64,,4480
4481,2996,1573,2024-05-22,SHIPMENT,35,,4481
4482,1146,262,2024-08-15,SHIPMENT,135,,4482
4483,1293,728,2023-12-02,SHIPMENT,55,,4483
4484,1885,55,2024-05-04,SHIPMENT,73,,4484
4485,1886,85,2023-06-19,SHIPMENT,134,,4485
4486,2619,414,2023-07-04,SHIPMENT,115,,4486
4487,326,1674,2025-02-11,SHIPMENT,102,,4487
4488,1922,1053,2023-10-06,SHIPMENT,92,,4488
4489,1378,1316,2022-06-26,SHIPMENT,34,,4489
4490,1596,983,2022-01-20,SHIPMENT,86,,4490
4491,1159,1698,2023-11-06,SHIPMENT,47,,4491
4492,2564,2019,2024-02-29,SHIPMENT,37,,4492
4493,435,758,2025-01-12,SHIPMENT,38,,4493
4494,2660,1151,2022-07-24,SHIPMENT,70,,4494
4495,519,315,2023-09-08,SHIPMENT,75,,4495
4496,2130,752,2024-08-17,SHIPMENT,80,,4496
4497,884,830,2024-03-23,SHIPMENT,79,,4497
4498,2607,497,2025-03-31,SHIPMENT,65,,4498
4499,1745,1955,2023-12-21,SHIPMENT,120,,4499
4500,1129,83,2023-08-03,SHIPMENT,30,,4500
4501,2689,1748,2023-05-29,SHIPMENT,100,,4501
4502,2226,1381,2022-01-31,SHIPMENT,99,,4502
4503,1157,1690,2024-09-16,SHIPMENT,75,,4503
4504,1872,1098,2022-07-14,SHIPMENT,30,,4504
4505,1384,585,2022-05-11,SHIPMENT,94,,4505
4506,1008,1250,2023-09-03,SHIPMENT,66,,4506
4507,1674,1861,2023-05-30,SHIPMENT,133,,4507
4508,2558,919,2023-12-16,SHIPMENT,53,,4508
4509,2853,1556,2025-03-20,SHIPMENT,75,,4509
4510,2213,388,2023-03-19,SHIPMENT,135,,4510
4511,2048,350,2023-05-13,SHIPMENT,50,,4511
4512,2505,882,2023-05-01,SHIPMENT,105,,4512
4513,559,890,2023-05-03,SHIPMENT,91,,4513
4514,1915,882,2023-12-21,SHIPMENT,116,,4514
4515,2317,1646,2023-11-19,SHIPMENT,64,,4515
4516,744,936,2024-03-31,SHIPMENT,52,,4516
4517,2474,325,2022-09-30,SHIPMENT,64,,4517
4518,898,1700,2023-10-07,SHIPMENT,44,,4518
4519,2236,347,2024-03-23,SHIPMENT,64,,4519
4520,2437,1283,2023-11-04,SHIPMENT,110,,4520
4521,1243,2010,2022-07-31,SHIPMENT,136,,4521
4522,798,541,2022-03-09,SHIPMENT,31,,4522
4523,159,563,2022-06-24,SHIPMENT,79,,4523
4524,2225,118,2024-10-28,SHIPMENT,131,,4524
4525,903,1985,2022-10-28,SHIPMENT,59,,4525
4526,2461,1133,2024-11-08,SHIPMENT,46,,4526
4527,641,1850,2024-06-02,SHIPMENT,149,,4527
4528,2072,1434,2023-07-02,SHIPMENT,49,,4528
4529,1798,377,2023-06-20,SHIPMENT,67,,4529
4530,1641,281,2023-09-03,SHIPMENT,102,,4530
4531,2393,1812,2025-04-25,SHIPMENT,147,,4531
4532,2878,65,2024-02-12,SHIPMENT,80,,4532
4533,906,157,2023-10-24,SHIPMENT,150,,4533
4534,2558,367,2023-04-20,SHIPMENT,97,,4534
4535,1721,779,2024-06-21,SHIPMENT,84,,4535
4536,2142,1563,2024-08-27,SHIPMENT,49,,4536
4537,160,884,2024-05-12,SHIPMENT,48,,4537
4538,671,947,2025-03-02,SHIPMENT,37,,4538
4539,842,589,2022-02-04,SHIPMENT,76,,4539
4540,1503,544,2022-04-05,SHIPMENT,74,,4540
4541,1607,1881,2022-09-01,SHIPMENT,116,,4541
4542,1912,604,2022-02-16,SHIPMENT,48,,4542
4543,1691,1244,2023-03-20,SHIPMENT,95,,4543
4544,94,1629,2022-03-20,SHIPMENT,134,,4544
4545,2977,1066,2024-08-02,SHIPMENT,81,,4545
4546,2118,548,2023-07-28,SHIPMENT,71,,4546
4547,701,350,2023-05-17,SHIPMENT,84,,4547
4548,1037,907,2025-04-22,SHIPMENT,141,,4548
4549,86,970,2023-04-14,SHIPMENT,48,,4549
4550,2146,1074,2024-09-16,SHIPMENT,58,,4550
4551,1381,1464,2025-01-26,SHIPMENT,34,,4551
4552,48,1165,2024-06-28,SHIPMENT,89,,4552
4553,438,1825,2023-01-17,SHIPMENT,113,,4553
4554,1311,779,2024-05-13,SHIPMENT,122,,4554
4555,1,31,2024-06-22,SHIPMENT,72,,4555
4556,1365,245,2022-12-05,SHIPMENT,59,,4556
4557,2711,649,2025-01-18,SHIPMENT,82,,4557
4558,727,561,2023-11-12,SHIPMENT,96,,4558
4559,930,675,2024-03-24,SHIPMENT,113,,4559
4560,2359,1315,2023-04-15,SHIPMENT,81,,4560
4561,2895,880,2024-01-14,SHIPMENT,64,,4561
4562,83,359,2024-01-22,SHIPMENT,62,,4562
4563,478,1051,2025-04-16,SHIPMENT,83,,4563
4564,1474,1262,2025-04-28,SHIPMENT,133,,4564
4565,1596,651,2022-06-26,SHIPMENT,134,,4565
4566,1968,1622,2023-11-24,SHIPMENT,71,,4566
4567,2507,1503,2023-08-19,SHIPMENT,83,,4567
4568,2996,1986,2022-09-28,SHIPMENT,85,,4568
4569,1547,1583,2025-01-13,SHIPMENT,130,,4569
4570,324,1318,2022-12-23,SHIPMENT,133,,4570
4571,2096,103,2024-10-05,SHIPMENT,48,,4571
4572,2158,1422,2022-04-14,SHIPMENT,147,,4572
4573,2692,1570,2025-02-28,SHIPMENT,66,,4573
4574,894,434,2023-11-26,SHIPMENT,55,,4574
4575,475,1006,2022-02-17,SHIPMENT,81,,4575
4576,2528,1297,2022-04-02,SHIPMENT,133,,4576
4577,1061,192,2023-01-13,SHIPMENT,148,,4577
4578,2368,36,2023-07-24,SHIPMENT,33,,4578
4579,1200,1390,2023-10-31,SHIPMENT,72,,4579
4580,1861,1702,2023-06-03,SHIPMENT,46,,4580
4581,1674,107,2023-09-12,SHIPMENT,65,,4581
4582,202,1170,2022-12-12,SHIPMENT,91,,4582
4583,2392,1235,2025-02-04,SHIPMENT,53,,4583
4584,1648,688,2024-03-08,SHIPMENT,115,,4584
4585,414,221,2024-12-27,SHIPMENT,79,,4585
4586,2951,1655,2024-04-10,SHIPMENT,88,,4586
4587,513,1864,2022-04-30,SHIPMENT,34,,4587
4588,455,833,2023-10-17,SHIPMENT,137,,4588
4589,1528,1048,2025-04-21,SHIPMENT,53,,4589
4590,1812,1539,2024-10-01,SHIPMENT,102,,4590
4591,2181,1766,2024-12-04,SHIPMENT,44,,4591
4592,663,1614,2023-02-07,SHIPMENT,54,,4592
4593,2240,1132,2023-04-01,SHIPMENT,90,,4593
4594,2266,633,2024-05-23,SHIPMENT,77,,4594
4595,881,1428,2022-10-25,SHIPMENT,147,,4595
4596,2556,650,2022-01-10,SHIPMENT,44,,4596
4597,1407,604,2025-04-01,SHIPMENT,121,,4597
4598,1346,16,2023-06-17,SHIPMENT,149,,4598
4599,282,1007,2022-07-31,SHIPMENT,78,,4599
4600,2311,1653,2022-11-23,SHIPMENT,93,,4600
4601,1757,945,2024-07-07,SHIPMENT,38,,4601
4602,2439,1673,2024-03-07,SHIPMENT,61,,4602
4603,2062,1613,2023-02-22,SHIPMENT,121,,4603
4604,1967,206,2024-04-01,SHIPMENT,44,,4604
4605,1621,780,2024-03-13,SHIPMENT,148,,4605
4606,895,1590,2022-07-10,SHIPMENT,57,,4606
4607,1026,1819,2024-11-02,SHIPMENT,90,,4607
4608,1913,1311,2024-12-13,SHIPMENT,82,,4608
4609,1639,1870,2024-01-27,SHIPMENT,117,,4609
4610,2584,445,2023-10-23,SHIPMENT,149,,4610
4611,2309,1989,2024-02-26,SHIPMENT,52,,4611
4612,2484,1715,2025-02-10,SHIPMENT,53,,4612
4613,1968,1472,2023-04-02,SHIPMENT,64,,4613
4614,1293,1825,2022-10-13,SHIPMENT,64,,4614
4615,1433,662,2024-04-16,SHIPMENT,150,,4615
4616,889,301,2022-12-23,SHIPMENT,129,,4616
4617,2443,1023,2023-03-01,SHIPMENT,114,,4617
4618,1527,1565,2022-07-16,SHIPMENT,65,,4618
4619,2881,951,2025-03-21,SHIPMENT,101,,4619
4620,2119,991,2024-11-14,SHIPMENT,40,,4620
4621,1418,665,2025-03-11,SHIPMENT,77,,4621
4622,1703,1442,2022-05-09,SHIPMENT,118,,4622
4623,2407,1205,2024-05-18,SHIPMENT,113,,4623
4624,1815,729,2023-09-23,SHIPMENT,147,,4624
4625,1127,1346,2024-11-12,SHIPMENT,47,,4625
4626,169,89,2024-01-05,SHIPMENT,109,,4626
4627,2368,150,2022-03-28,SHIPMENT,80,,4627
4628,2329,1154,2022-08-19,SHIPMENT,135,,4628
4629,2088,1594,2023-07-25,SHIPMENT,38,,4629
4630,1525,609,2023-01-07,SHIPMENT,53,,4630
4631,1488,1379,2024-11-10,SHIPMENT,123,,4631
4632,318,400,2022-05-11,SHIPMENT,39,,4632
4633,2154,2024,2024-10-02,SHIPMENT,39,,4633
4634,2266,1307,2024-02-12,SHIPMENT,130,,4634
4635,221,1868,2022-07-10,SHIPMENT,136,,4635
4636,989,1125,2024-02-19,SHIPMENT,144,,4636
4637,2229,1469,2024-05-02,SHIPMENT,93,,4637
4638,540,587,2023-02-17,SHIPMENT,35,,4638
4639,2969,1507,2024-10-30,SHIPMENT,42,,4639
4640,771,960,2024-07-22,SHIPMENT,143,,4640
4641,1256,986,2025-03-30,SHIPMENT,71,,4641
4642,2320,1197,2023-05-29,SHIPMENT,134,,4642
4643,1420,1999,2025-03-09,SHIPMENT,95,,4643
4644,321,1205,2023-12-29,SHIPMENT,100,,4644
4645,1053,279,2024-06-20,SHIPMENT,96,,4645
4646,225,541,2023-05-24,SHIPMENT,131,,4646
4647,1989,181,2024-12-24,SHIPMENT,141,,4647
4648,1058,590,2024-04-06,SHIPMENT,119,,4648
4649,2546,281,2022-11-20,SHIPMENT,107,,4649
4650,1548,376,2024-01-22,SHIPMENT,71,,4650
4651,625,1708,2023-03-01,SHIPMENT,64,,4651
4652,1919,385,2022-11-25,SHIPMENT,37,,4652
4653,979,1214,2022-07-27,SHIPMENT,98,,4653
4654,736,94,2025-03-27,SHIPMENT,127,,4654
4655,1046,1809,2023-03-04,SHIPMENT,55,,4655
4656,133,614,2024-03-09,SHIPMENT,64,,4656
4657,1081,1590,2022-09-29,SHIPMENT,80,,4657
4658,614,841,2022-12-03,SHIPMENT,53,,4658
4659,2344,1546,2023-09-21,SHIPMENT,114,,4659
4660,665,856,2025-05-22,SHIPMENT,73,,4660
4661,2588,1654,2023-07-14,SHIPMENT,120,,4661
4662,710,1218,2023-07-24,SHIPMENT,135,,4662
4663,1408,1286,2023-07-17,SHIPMENT,87,,4663
4664,1749,162,2024-11-18,SHIPMENT,115,,4664
4665,2839,1326,2023-01-20,SHIPMENT,63,,4665
4666,1916,590,2024-03-10,SHIPMENT,56,,4666
4667,813,1601,2023-04-14,SHIPMENT,67,,4667
4668,1798,1143,2022-04-25,SHIPMENT,80,,4668
4669,2316,554,2025-02-08,SHIPMENT,73,,4669
4670,1666,1823,2024-11-27,SHIPMENT,124,,4670
4671,640,543,2022-07-20,SHIPMENT,128,,4671
4672,493,1924,2022-12-01,SHIPMENT,49,,4672
4673,2815,1491,2025-03-02,SHIPMENT,98,,4673
4674,688,1752,2023-02-23,SHIPMENT,142,,4674
4675,2412,544,2022-12-09,SHIPMENT,52,,4675
4676,1101,1084,2022-08-23,SHIPMENT,55,,4676
4677,1654,106,2025-03-28,SHIPMENT,108,,4677
4678,1795,271,2024-08-06,SHIPMENT,111,,4678
4679,820,1164,2022-08-10,SHIPMENT,31,,4679
4680,2679,1336,2024-09-01,SHIPMENT,36,,4680
4681,1620,1834,2024-03-24,SHIPMENT,64,,4681
4682,2738,1360,2023-04-10,SHIPMENT,108,,4682
