inventory_id,product_id,store_id,warehouse_id,date_id,stock_on_hand,stock_in,stock_out,reorder_point,lead_time_days,expiry_date,batch_number,batch_id
3248,169,785,6,2023-09-26,57,63,6,30,3,2024-01-27,BN03248,169-2023-09-26
3249,1292,1485,4,2023-07-08,42,55,13,30,2,2023-10-08,BN03249,1292-2023-07-08
3250,932,857,1,2023-07-04,90,101,11,30,2,2023-10-13,BN03250,932-2023-07-04
3251,186,1204,2,2023-10-18,113,119,6,30,5,2024-02-17,BN03251,186-2023-10-18
3252,1336,1221,4,2024-12-28,77,77,0,30,1,2025-04-21,BN03252,1336-2024-12-28
3253,1303,2556,2,2024-08-18,98,106,8,30,2,2025-02-07,BN03253,1303-2024-08-18
3254,1931,1996,3,2022-08-13,141,141,0,30,5,2022-11-13,BN03254,1931-2022-08-13
3255,1095,1243,6,2023-03-04,73,83,10,30,5,2023-07-12,BN03255,1095-2023-03-04
3256,109,1786,7,2023-06-03,145,146,1,30,1,2023-11-30,BN03256,109-2023-06-03
3257,174,1093,8,2024-04-11,114,118,4,30,4,2024-10-01,BN03257,174-2024-04-11
3258,454,818,6,2023-06-18,27,41,14,30,2,2023-11-01,BN03258,454-2023-06-18
3259,715,2143,4,2023-12-29,101,107,6,30,3,2024-04-21,BN03259,715-2023-12-29
3260,121,255,2,2022-06-04,52,60,8,30,2,2022-10-30,BN03260,121-2022-06-04
3261,598,99,1,2024-03-21,91,91,0,30,5,2024-09-16,BN03261,598-2024-03-21
3262,749,597,4,2025-03-17,113,114,1,30,3,2025-06-21,BN03262,749-2025-03-17
3263,623,729,4,2024-09-27,33,33,0,30,4,2025-02-06,BN03263,623-2024-09-27
3264,69,834,4,2022-07-09,52,54,2,30,5,2023-01-01,BN03264,69-2022-07-09
3265,342,1519,4,2024-08-05,60,68,8,30,5,2024-11-03,BN03265,342-2024-08-05
3266,205,2911,6,2023-01-08,35,39,4,30,1,2023-06-16,BN03266,205-2023-01-08
3267,159,1862,4,2024-11-09,108,117,9,30,1,2025-03-22,BN03267,159-2024-11-09
3268,1723,2561,4,2025-04-24,71,77,6,30,3,2025-10-14,BN03268,1723-2025-04-24
3269,1081,299,4,2022-04-09,36,36,0,30,4,2022-07-09,BN03269,1081-2022-04-09
3270,963,2656,5,2023-10-25,51,52,1,30,2,2024-03-02,BN03270,963-2023-10-25
3271,1628,2923,8,2024-10-07,114,126,12,30,1,2025-03-04,BN03271,1628-2024-10-07
3272,408,464,2,2024-08-20,49,49,0,30,2,2024-11-19,BN03272,408-2024-08-20
3273,703,535,4,2025-03-22,116,121,5,30,3,2025-08-12,BN03273,703-2025-03-22
3274,24,2254,1,2023-08-20,114,114,0,30,3,2024-01-29,BN03274,24-2023-08-20
3275,1641,1707,4,2023-07-12,80,80,0,30,4,2023-10-15,BN03275,1641-2023-07-12
3276,224,2795,2,2023-05-07,141,148,7,30,5,2023-10-08,BN03276,224-2023-05-07
3277,266,406,4,2022-10-18,63,66,3,30,5,2023-03-04,BN03277,266-2022-10-18
3278,1816,2980,1,2024-05-21,113,125,12,30,2,2024-08-24,BN03278,1816-2024-05-21
3279,1730,2845,8,2022-05-29,35,35,0,30,5,2022-09-24,BN03279,1730-2022-05-29
3280,902,1227,1,2025-03-17,91,99,8,30,5,2025-08-27,BN03280,902-2025-03-17
3281,1112,1902,4,2023-01-12,124,128,4,30,4,2023-06-01,BN03281,1112-2023-01-12
3282,210,2735,4,2024-12-16,41,41,0,30,4,2025-05-05,BN03282,210-2024-12-16
3283,1039,1374,4,2022-04-14,128,128,0,30,5,2022-10-09,BN03283,1039-2022-04-14
3284,1945,353,6,2023-11-29,136,136,0,30,5,2024-04-06,BN03284,1945-2023-11-29
3285,1818,1575,5,2022-01-31,107,114,7,30,4,2022-05-19,BN03285,1818-2022-01-31
3286,1243,2991,4,2023-02-08,52,52,0,30,5,2023-07-16,BN03286,1243-2023-02-08
3287,1812,1367,7,2024-06-01,91,91,0,30,5,2024-11-20,BN03287,1812-2024-06-01
3288,275,2205,4,2025-06-01,59,59,0,30,3,2025-09-11,BN03288,275-2025-06-01
3289,271,136,2,2023-03-14,42,42,0,30,2,2023-06-23,BN03289,271-2023-03-14
3290,83,140,2,2023-01-11,22,35,13,30,1,2023-05-15,BN03290,83-2023-01-11
3291,994,314,4,2022-02-14,137,146,9,30,4,2022-05-29,BN03291,994-2022-02-14
3292,338,1902,4,2022-05-26,45,52,7,30,5,2022-11-16,BN03292,338-2022-05-26
3293,188,2520,6,2023-06-15,107,113,6,30,4,2023-11-26,BN03293,188-2023-06-15
3294,912,245,2,2022-09-03,113,118,5,30,1,2022-12-30,BN03294,912-2022-09-03
3295,1111,131,4,2023-04-14,78,85,7,30,1,2023-10-04,BN03295,1111-2023-04-14
3296,1671,606,4,2022-04-03,140,140,0,30,1,2022-09-18,BN03296,1671-2022-04-03
3297,906,1377,1,2022-01-11,15,41,26,30,5,2022-05-18,BN03297,906-2022-01-11
3298,1377,430,8,2023-01-08,84,91,7,30,2,2023-05-12,BN03298,1377-2023-01-08
3299,2026,333,2,2023-10-10,38,38,0,30,3,2024-04-04,BN03299,2026-2023-10-10
3300,586,47,4,2022-05-26,39,41,2,30,4,2022-08-26,BN03300,586-2022-05-26
3301,1493,1898,1,2023-12-08,50,60,10,30,3,2024-05-05,BN03301,1493-2023-12-08
3302,1658,2557,4,2025-03-07,33,33,0,30,2,2025-07-24,BN03302,1658-2025-03-07
3303,337,2649,5,2022-05-26,106,107,1,30,3,2022-10-28,BN03303,337-2022-05-26
3304,678,2257,1,2024-02-07,65,79,14,30,2,2024-06-25,BN03304,678-2024-02-07
3305,1927,917,5,2023-07-15,122,132,10,30,1,2023-11-08,BN03305,1927-2023-07-15
3306,1972,1815,4,2025-04-18,37,37,0,30,5,2025-09-02,BN03306,1972-2025-04-18
3307,581,2020,3,2024-11-21,111,111,0,30,1,2025-03-23,BN03307,581-2024-11-21
3308,141,785,6,2022-10-01,140,140,0,30,3,2023-01-31,BN03308,141-2022-10-01
3309,2034,360,1,2022-08-15,113,113,0,30,1,2022-12-28,BN03309,2034-2022-08-15
3310,1418,1928,4,2024-12-08,30,42,12,30,1,2025-04-23,BN03310,1418-2024-12-08
3311,13,2498,4,2023-01-31,54,58,4,30,4,2023-06-07,BN03311,13-2023-01-31
3312,14,2405,6,2022-06-11,130,131,1,30,2,2022-11-13,BN03312,14-2022-06-11
3313,822,631,4,2022-03-12,63,73,10,30,3,2022-07-12,BN03313,822-2022-03-12
3314,807,1834,6,2023-01-04,138,146,8,30,1,2023-05-21,BN03314,807-2023-01-04
3315,1826,309,4,2022-01-30,68,69,1,30,4,2022-05-30,BN03315,1826-2022-01-30
3316,349,2265,2,2024-10-02,91,91,0,30,1,2025-01-22,BN03316,349-2024-10-02
3317,1088,2446,7,2022-02-15,115,115,0,30,4,2022-05-25,BN03317,1088-2022-02-15
3318,1915,1627,5,2022-10-19,71,78,7,30,1,2023-01-24,BN03318,1915-2022-10-19
3319,282,1027,4,2022-06-09,119,119,0,30,3,2022-10-31,BN03319,282-2022-06-09
3320,46,2353,8,2024-03-13,88,107,19,30,4,2024-08-27,BN03320,46-2024-03-13
3321,1678,1927,8,2022-08-28,30,30,0,30,1,2022-12-22,BN03321,1678-2022-08-28
3322,1817,2531,4,2022-06-03,37,37,0,30,3,2022-10-27,BN03322,1817-2022-06-03
3323,47,829,4,2024-12-11,104,109,5,30,2,2025-04-27,BN03323,47-2024-12-11
3324,1342,2887,6,2022-07-08,92,99,7,30,3,2022-10-24,BN03324,1342-2022-07-08
3325,292,2392,4,2022-11-14,36,36,0,30,2,2023-02-22,BN03325,292-2022-11-14
3326,1100,1876,4,2023-04-22,55,66,11,30,3,2023-09-14,BN03326,1100-2023-04-22
3327,420,74,4,2024-10-27,48,48,0,30,3,2025-03-17,BN03327,420-2024-10-27
3328,883,2294,6,2024-04-11,146,146,0,30,1,2024-09-01,BN03328,883-2024-04-11
3329,1455,633,6,2024-07-20,138,143,5,30,5,2024-12-26,BN03329,1455-2024-07-20
3330,1268,175,2,2022-03-04,49,66,17,30,5,2022-08-28,BN03330,1268-2022-03-04
3331,1036,2496,4,2024-09-01,100,100,0,30,2,2024-12-10,BN03331,1036-2024-09-01
3332,989,2307,2,2025-03-29,48,54,6,30,1,2025-08-23,BN03332,989-2025-03-29
3333,885,1672,4,2022-11-07,86,89,3,30,3,2023-02-19,BN03333,885-2022-11-07
3334,1273,1929,2,2022-04-15,40,40,0,30,5,2022-09-30,BN03334,1273-2022-04-15
3335,1886,360,1,2023-12-16,105,117,12,30,3,2024-04-12,BN03335,1886-2023-12-16
3336,194,2786,4,2023-03-03,129,132,3,30,1,2023-06-15,BN03336,194-2023-03-03
3337,1745,2420,5,2025-03-22,50,54,4,30,3,2025-07-31,BN03337,1745-2025-03-22
3338,707,1833,5,2025-04-26,75,75,0,30,2,2025-09-21,BN03338,707-2025-04-26
3339,280,651,1,2023-01-08,24,32,8,30,4,2023-05-29,BN03339,280-2023-01-08
3340,533,1195,7,2025-02-27,40,58,18,30,4,2025-06-04,BN03340,533-2025-02-27
3341,542,225,7,2024-05-13,73,82,9,30,1,2024-10-20,BN03341,542-2024-05-13
3342,1665,564,3,2023-03-20,150,150,0,30,2,2023-08-18,BN03342,1665-2023-03-20
3343,1160,2854,4,2025-01-01,75,77,2,30,5,2025-06-24,BN03343,1160-2025-01-01
3344,1274,2877,8,2022-11-10,118,118,0,30,4,2023-02-24,BN03344,1274-2022-11-10
3345,296,2823,4,2024-10-30,125,131,6,30,1,2025-04-23,BN03345,296-2024-10-30
3346,675,362,4,2023-02-24,93,102,9,30,5,2023-07-20,BN03346,675-2023-02-24
3347,951,101,3,2023-09-12,82,84,2,30,3,2024-02-11,BN03347,951-2023-09-12
3348,823,364,5,2024-10-20,121,127,6,30,1,2025-01-21,BN03348,823-2024-10-20
3349,356,2810,4,2023-02-04,107,115,8,30,2,2023-07-04,BN03349,356-2023-02-04
3350,290,939,8,2025-05-24,70,70,0,30,3,2025-09-06,BN03350,290-2025-05-24
3351,1502,1186,3,2023-04-21,127,130,3,30,5,2023-09-05,BN03351,1502-2023-04-21
3352,1708,286,8,2023-10-07,106,106,0,30,3,2024-03-13,BN03352,1708-2023-10-07
3353,1630,814,1,2025-04-02,129,129,0,30,5,2025-09-26,BN03353,1630-2025-04-02
3354,3,797,1,2022-09-11,105,111,6,30,2,2022-12-28,BN03354,3-2022-09-11
3355,1162,1187,5,2022-07-28,46,50,4,30,5,2022-11-03,BN03355,1162-2022-07-28
3356,100,2271,1,2023-08-15,120,120,0,30,5,2023-12-09,BN03356,100-2023-08-15
3357,1665,118,1,2023-08-04,55,55,0,30,1,2024-01-17,BN03357,1665-2023-08-04
3358,667,1159,5,2022-12-15,80,99,19,30,4,2023-05-20,BN03358,667-2022-12-15
3359,455,106,7,2022-01-27,55,72,17,30,5,2022-07-18,BN03359,455-2022-01-27
3360,1053,2773,3,2022-02-11,120,127,7,30,1,2022-06-04,BN03360,1053-2022-02-11
3361,86,1770,3,2024-02-11,103,103,0,30,1,2024-08-06,BN03361,86-2024-02-11
3362,260,2703,6,2023-12-14,119,119,0,30,3,2024-03-28,BN03362,260-2023-12-14
3363,1839,2606,4,2025-02-27,117,117,0,30,1,2025-08-24,BN03363,1839-2025-02-27
3364,1466,58,1,2022-12-10,52,65,13,30,5,2023-05-06,BN03364,1466-2022-12-10
3365,1413,1829,4,2022-01-23,73,84,11,30,1,2022-07-20,BN03365,1413-2022-01-23
3366,999,1491,2,2022-04-01,126,127,1,30,2,2022-09-17,BN03366,999-2022-04-01
3367,366,1919,2,2024-11-24,36,37,1,30,5,2025-05-03,BN03367,366-2024-11-24
3368,856,1622,1,2023-09-18,123,131,8,30,5,2024-03-05,BN03368,856-2023-09-18
3369,246,662,1,2022-02-14,132,132,0,30,5,2022-07-19,BN03369,246-2022-02-14
3370,84,1911,3,2024-05-28,47,59,12,30,2,2024-11-17,BN03370,84-2024-05-28
3371,420,1459,3,2024-12-30,57,59,2,30,3,2025-05-26,BN03371,420-2024-12-30
3372,1145,894,5,2024-10-10,78,81,3,30,2,2025-01-18,BN03372,1145-2024-10-10
3373,1368,2966,7,2022-02-19,68,81,13,30,4,2022-06-20,BN03373,1368-2022-02-19
3374,41,2011,8,2022-09-06,87,87,0,30,5,2022-12-06,BN03374,41-2022-09-06
3375,1941,1482,4,2022-08-25,34,38,4,30,3,2023-02-16,BN03375,1941-2022-08-25
3376,832,480,4,2024-09-11,106,111,5,30,1,2025-01-23,BN03376,832-2024-09-11
3377,1431,148,2,2022-08-08,54,54,0,30,4,2023-01-16,BN03377,1431-2022-08-08
3378,892,1488,3,2025-01-25,75,90,15,30,4,2025-07-03,BN03378,892-2025-01-25
3379,964,1385,7,2025-04-29,121,121,0,30,4,2025-09-25,BN03379,964-2025-04-29
3380,153,153,5,2024-03-07,38,61,23,30,4,2024-07-26,BN03380,153-2024-03-07
3381,1762,1634,7,2023-09-14,63,63,0,30,1,2024-02-14,BN03381,1762-2023-09-14
3382,404,1757,4,2023-09-16,102,107,5,30,1,2024-02-28,BN03382,404-2023-09-16
3383,290,2270,4,2022-03-18,116,141,25,30,4,2022-08-15,BN03383,290-2022-03-18
3384,1545,1303,1,2024-02-12,49,59,10,30,3,2024-05-14,BN03384,1545-2024-02-12
3385,181,1735,1,2025-02-27,149,149,0,30,1,2025-07-22,BN03385,181-2025-02-27
3386,162,2574,1,2023-08-19,99,105,6,30,5,2024-01-03,BN03386,162-2023-08-19
3387,149,45,7,2022-07-14,61,68,7,30,3,2022-10-26,BN03387,149-2022-07-14
3388,286,1537,3,2022-07-31,47,48,1,30,1,2022-12-03,BN03388,286-2022-07-31
3389,1437,64,1,2025-04-11,99,105,6,30,1,2025-07-19,BN03389,1437-2025-04-11
3390,1979,619,8,2022-06-13,140,142,2,30,5,2022-10-28,BN03390,1979-2022-06-13
3391,1758,706,3,2024-05-08,93,93,0,30,3,2024-09-19,BN03391,1758-2024-05-08
3392,1005,2117,4,2024-05-17,134,134,0,30,4,2024-11-07,BN03392,1005-2024-05-17
3393,1115,2696,2,2024-03-06,116,116,0,30,5,2024-07-22,BN03393,1115-2024-03-06
3394,399,1948,6,2023-07-04,51,51,0,30,1,2023-10-16,BN03394,399-2023-07-04
3395,1144,2038,1,2025-03-15,123,133,10,30,1,2025-08-09,BN03395,1144-2025-03-15
3396,107,2053,4,2023-12-09,58,61,3,30,2,2024-05-04,BN03396,107-2023-12-09
3397,763,1708,3,2024-08-09,150,150,0,30,3,2025-01-28,BN03397,763-2024-08-09
3398,401,300,2,2023-02-02,48,48,0,30,1,2023-06-25,BN03398,401-2023-02-02
3399,890,2882,4,2024-07-25,136,139,3,30,1,2025-01-10,BN03399,890-2024-07-25
3400,413,640,1,2024-02-12,69,70,1,30,2,2024-06-12,BN03400,413-2024-02-12
3401,1142,1612,8,2022-05-02,110,112,2,30,4,2022-10-23,BN03401,1142-2022-05-02
3402,2033,2729,5,2024-09-01,82,82,0,30,2,2024-12-05,BN03402,2033-2024-09-01
3403,1413,750,3,2022-06-15,107,118,11,30,1,2022-09-25,BN03403,1413-2022-06-15
3404,967,1474,8,2023-09-23,83,100,17,30,1,2024-02-04,BN03404,967-2023-09-23
3405,476,1857,5,2023-04-22,30,36,6,30,5,2023-08-26,BN03405,476-2023-04-22
3406,1564,2338,8,2024-02-19,35,35,0,30,5,2024-06-08,BN03406,1564-2024-02-19
3407,435,1989,4,2022-05-27,141,146,5,30,1,2022-10-14,BN03407,435-2022-05-27
3408,1869,2158,8,2024-05-02,114,137,23,30,4,2024-09-09,BN03408,1869-2024-05-02
3409,1256,1031,7,2022-03-14,58,63,5,30,5,2022-06-18,BN03409,1256-2022-03-14
3410,826,1214,8,2022-03-23,50,54,4,30,1,2022-07-21,BN03410,826-2022-03-23
3411,241,803,7,2025-05-07,114,114,0,30,1,2025-08-31,BN03411,241-2025-05-07
3412,1970,1991,2,2024-10-25,33,33,0,30,2,2025-01-23,BN03412,1970-2024-10-25
3413,1857,2870,8,2022-09-02,57,57,0,30,3,2023-01-18,BN03413,1857-2022-09-02
3414,1297,405,2,2023-02-04,129,129,0,30,2,2023-06-13,BN03414,1297-2023-02-04
3415,543,2765,3,2025-05-27,113,113,0,30,3,2025-09-13,BN03415,543-2025-05-27
3416,380,2587,4,2024-08-24,60,82,22,30,4,2024-12-06,BN03416,380-2024-08-24
3417,1011,1644,1,2023-08-05,85,99,14,30,2,2024-01-23,BN03417,1011-2023-08-05
3418,482,1029,4,2023-12-01,113,120,7,30,5,2024-05-14,BN03418,482-2023-12-01
3419,1660,1427,8,2024-12-26,125,126,1,30,3,2025-06-17,BN03419,1660-2024-12-26
3420,369,692,8,2022-03-24,124,144,20,30,3,2022-07-31,BN03420,369-2022-03-24
3421,2002,1377,1,2025-01-03,62,67,5,30,2,2025-04-27,BN03421,2002-2025-01-03
3422,1029,1836,2,2022-05-01,134,134,0,30,1,2022-09-09,BN03422,1029-2022-05-01
3423,1883,2602,1,2024-06-12,43,43,0,30,1,2024-11-29,BN03423,1883-2024-06-12
3424,1484,2681,3,2022-10-17,125,130,5,30,4,2023-03-14,BN03424,1484-2022-10-17
3425,492,859,1,2022-06-24,98,115,17,30,5,2022-09-22,BN03425,492-2022-06-24
3426,509,1050,7,2023-04-27,108,115,7,30,1,2023-09-09,BN03426,509-2023-04-27
3427,1355,2971,4,2025-05-11,86,86,0,30,3,2025-10-15,BN03427,1355-2025-05-11
3428,1223,959,2,2025-01-09,66,66,0,30,4,2025-06-20,BN03428,1223-2025-01-09
3429,1542,1650,8,2022-02-27,124,128,4,30,5,2022-08-22,BN03429,1542-2022-02-27
3430,1504,1584,4,2025-01-07,101,101,0,30,5,2025-06-08,BN03430,1504-2025-01-07
3431,693,1713,1,2023-07-26,82,88,6,30,1,2023-11-27,BN03431,693-2023-07-26
3432,391,23,8,2023-06-08,88,88,0,30,5,2023-10-09,BN03432,391-2023-06-08
3433,1770,1896,4,2024-08-12,30,36,6,30,4,2025-01-07,BN03433,1770-2024-08-12
3434,29,2061,5,2024-08-24,44,44,0,30,2,2025-02-05,BN03434,29-2024-08-24
3435,76,2156,3,2023-03-02,35,42,7,30,4,2023-08-06,BN03435,76-2023-03-02
3436,514,211,8,2023-06-14,108,114,6,30,5,2023-12-10,BN03436,514-2023-06-14
3437,1789,318,4,2023-06-06,38,48,10,30,1,2023-10-20,BN03437,1789-2023-06-06
3438,1025,862,8,2024-04-01,33,35,2,30,4,2024-08-04,BN03438,1025-2024-04-01
3439,1861,1065,5,2023-09-19,103,113,10,30,2,2023-12-21,BN03439,1861-2023-09-19
3440,705,34,7,2023-02-05,98,104,6,30,4,2023-05-25,BN03440,705-2023-02-05
3441,1547,94,7,2023-05-22,32,37,5,30,4,2023-09-22,BN03441,1547-2023-05-22
3442,134,2174,3,2023-11-28,12,37,25,30,5,2024-03-18,BN03442,134-2023-11-28
3443,568,2864,6,2025-04-25,87,87,0,30,4,2025-09-11,BN03443,568-2025-04-25
3444,1445,1227,1,2023-01-12,64,64,0,30,1,2023-05-03,BN03444,1445-2023-01-12
3445,929,1560,4,2024-09-15,40,40,0,30,2,2025-03-14,BN03445,929-2024-09-15
3446,833,1663,7,2025-05-28,52,60,8,30,3,2025-11-06,BN03446,833-2025-05-28
3447,84,2833,6,2023-07-11,94,102,8,30,3,2023-10-17,BN03447,84-2023-07-11
3448,1507,887,5,2024-12-16,102,102,0,30,3,2025-05-30,BN03448,1507-2024-12-16
3449,700,2765,3,2023-08-28,62,62,0,30,5,2024-02-21,BN03449,700-2023-08-28
3450,1286,1278,4,2024-06-23,84,84,0,30,3,2024-10-26,BN03450,1286-2024-06-23
3451,1036,760,2,2023-01-02,147,147,0,30,1,2023-06-08,BN03451,1036-2023-01-02
3452,229,2940,4,2022-08-25,87,103,16,30,3,2022-12-26,BN03452,229-2022-08-25
3453,584,1396,7,2024-11-14,113,120,7,30,4,2025-05-05,BN03453,584-2024-11-14
3454,21,2295,4,2023-11-23,126,136,10,30,2,2024-02-21,BN03454,21-2023-11-23
3455,1027,580,4,2024-06-24,141,141,0,30,5,2024-10-05,BN03455,1027-2024-06-24
3456,235,2843,4,2022-06-23,76,76,0,30,4,2022-09-23,BN03456,235-2022-06-23
3457,852,389,5,2024-02-05,130,130,0,30,2,2024-07-02,BN03457,852-2024-02-05
3458,3,1467,5,2022-06-22,84,84,0,30,2,2022-10-15,BN03458,3-2022-06-22
3459,187,1085,3,2024-05-25,25,31,6,30,5,2024-09-10,BN03459,187-2024-05-25
3460,407,2983,1,2025-04-25,119,140,21,30,4,2025-09-05,BN03460,407-2025-04-25
3461,1838,26,1,2023-08-23,53,53,0,30,3,2024-02-03,BN03461,1838-2023-08-23
3462,405,2053,4,2024-08-27,33,44,11,30,1,2025-01-15,BN03462,405-2024-08-27
3463,630,1040,4,2022-05-21,87,87,0,30,1,2022-11-03,BN03463,630-2022-05-21
3464,124,256,6,2024-05-01,42,49,7,30,1,2024-10-27,BN03464,124-2024-05-01
3465,1024,2920,1,2025-01-09,143,143,0,30,1,2025-06-04,BN03465,1024-2025-01-09
3466,1721,2700,7,2024-01-13,97,109,12,30,5,2024-06-29,BN03466,1721-2024-01-13
3467,1653,178,4,2022-01-30,17,36,19,30,2,2022-07-21,BN03467,1653-2022-01-30
3468,1356,1583,4,2023-04-21,68,77,9,30,3,2023-09-24,BN03468,1356-2023-04-21
3469,1909,661,4,2023-08-12,35,45,10,30,2,2024-01-28,BN03469,1909-2023-08-12
3470,100,1714,8,2023-12-07,108,108,0,30,3,2024-04-30,BN03470,100-2023-12-07
3471,54,634,2,2024-11-14,60,62,2,30,3,2025-04-22,BN03471,54-2024-11-14
3472,703,187,8,2022-05-30,117,124,7,30,5,2022-10-20,BN03472,703-2022-05-30
3473,981,2096,4,2024-02-07,146,146,0,30,3,2024-05-18,BN03473,981-2024-02-07
3474,1419,1832,8,2023-02-25,120,124,4,30,5,2023-08-04,BN03474,1419-2023-02-25
3475,1361,455,1,2025-06-01,111,111,0,30,2,2025-10-27,BN03475,1361-2025-06-01
3476,442,1990,4,2024-01-04,119,127,8,30,1,2024-04-15,BN03476,442-2024-01-04
3477,712,2381,7,2024-05-14,119,132,13,30,3,2024-08-31,BN03477,712-2024-05-14
3478,389,1269,4,2024-08-11,60,60,0,30,3,2025-01-13,BN03478,389-2024-08-11
3479,354,1779,3,2023-05-12,96,99,3,30,3,2023-10-30,BN03479,354-2023-05-12
3480,478,1245,6,2024-04-14,68,80,12,30,4,2024-09-30,BN03480,478-2024-04-14
3481,1678,2036,4,2024-06-27,84,105,21,30,3,2024-11-10,BN03481,1678-2024-06-27
3482,1421,2443,4,2022-04-07,43,53,10,30,1,2022-08-13,BN03482,1421-2022-04-07
3483,879,527,4,2022-10-21,115,138,23,30,1,2023-01-31,BN03483,879-2022-10-21
3484,1529,1486,4,2024-10-23,139,139,0,30,2,2025-03-20,BN03484,1529-2024-10-23
3485,296,1197,4,2023-10-12,72,72,0,30,4,2024-03-05,BN03485,296-2023-10-12
3486,114,1032,2,2022-11-22,61,69,8,30,4,2023-04-08,BN03486,114-2022-11-22
3487,760,2381,7,2022-06-05,31,31,0,30,3,2022-11-24,BN03487,760-2022-06-05
3488,639,2719,2,2023-07-02,33,53,20,30,3,2023-11-18,BN03488,639-2023-07-02
3489,668,160,4,2022-01-16,109,131,22,30,1,2022-05-16,BN03489,668-2022-01-16
3490,626,1540,2,2023-05-29,95,103,8,30,2,2023-09-11,BN03490,626-2023-05-29
3491,1289,607,4,2022-01-09,61,77,16,30,2,2022-04-28,BN03491,1289-2022-01-09
3492,1966,144,7,2025-01-05,41,41,0,30,1,2025-04-07,BN03492,1966-2025-01-05
3493,1582,1908,4,2024-03-27,138,138,0,30,3,2024-07-01,BN03493,1582-2024-03-27
3494,2005,455,1,2023-05-22,94,97,3,30,3,2023-10-23,BN03494,2005-2023-05-22
3495,413,2136,4,2022-05-29,128,128,0,30,5,2022-09-29,BN03495,413-2022-05-29
3496,708,2016,4,2022-07-14,57,57,0,30,1,2022-11-04,BN03496,708-2022-07-14
3497,725,972,4,2023-01-03,115,122,7,30,2,2023-05-20,BN03497,725-2023-01-03
3498,1781,468,2,2022-02-22,24,38,14,30,1,2022-07-08,BN03498,1781-2022-02-22
3499,762,2519,6,2024-05-29,142,142,0,30,1,2024-10-20,BN03499,762-2024-05-29
3500,1533,1344,4,2024-06-01,33,42,9,30,2,2024-09-22,BN03500,1533-2024-06-01
3501,775,2130,4,2024-05-31,43,43,0,30,2,2024-10-07,BN03501,775-2024-05-31
3502,194,1594,4,2022-05-19,33,35,2,30,1,2022-08-18,BN03502,194-2022-05-19
3503,249,788,6,2022-03-18,132,137,5,30,1,2022-07-20,BN03503,249-2022-03-18
3504,1443,619,8,2024-07-05,103,110,7,30,1,2024-10-12,BN03504,1443-2024-07-05
3505,130,1885,8,2024-12-26,138,138,0,30,4,2025-03-30,BN03505,130-2024-12-26
3506,1625,250,1,2025-02-18,35,35,0,30,1,2025-06-19,BN03506,1625-2025-02-18
3507,1138,2644,4,2024-03-14,104,123,19,30,4,2024-07-26,BN03507,1138-2024-03-14
3508,1816,260,1,2024-02-02,130,130,0,30,1,2024-06-23,BN03508,1816-2024-02-02
3509,1571,339,8,2023-11-21,128,138,10,30,3,2024-04-24,BN03509,1571-2023-11-21
3510,65,1974,4,2024-11-25,74,74,0,30,2,2025-04-28,BN03510,65-2024-11-25
3511,1879,118,1,2024-03-21,35,45,10,30,4,2024-08-28,BN03511,1879-2024-03-21
3512,1060,501,4,2023-03-20,30,39,9,30,1,2023-08-25,BN03512,1060-2023-03-20
3513,1196,1342,8,2023-12-09,78,78,0,30,3,2024-04-06,BN03513,1196-2023-12-09
3514,1843,547,4,2023-04-13,42,53,11,30,1,2023-09-03,BN03514,1843-2023-04-13
3515,1183,1728,7,2024-09-16,15,34,19,30,5,2025-02-14,BN03515,1183-2024-09-16
3516,56,85,6,2023-12-17,67,75,8,30,3,2024-04-27,BN03516,56-2023-12-17
3517,1420,2046,7,2024-05-09,76,93,17,30,2,2024-09-09,BN03517,1420-2024-05-09
3518,2004,1068,4,2022-02-18,144,150,6,30,4,2022-07-01,BN03518,2004-2022-02-18
3519,517,2117,4,2022-05-15,114,134,20,30,5,2022-11-11,BN03519,517-2022-05-15
3520,512,2726,2,2024-12-21,33,33,0,30,1,2025-03-26,BN03520,512-2024-12-21
3521,635,1062,4,2023-02-16,46,55,9,30,2,2023-06-28,BN03521,635-2023-02-16
3522,204,2454,4,2023-12-12,146,146,0,30,1,2024-03-13,BN03522,204-2023-12-12
3523,792,1727,7,2025-01-04,129,142,13,30,3,2025-05-03,BN03523,792-2025-01-04
3524,2009,419,4,2022-01-08,91,91,0,30,3,2022-06-09,BN03524,2009-2022-01-08
3525,942,2781,8,2024-12-20,120,126,6,30,5,2025-05-26,BN03525,942-2024-12-20
3526,615,2050,4,2024-02-11,93,109,16,30,5,2024-06-23,BN03526,615-2024-02-11
3527,1,1630,5,2023-02-27,36,36,0,30,5,2023-06-02,BN03527,1-2023-02-27
3528,1413,1011,4,2023-07-05,60,61,1,30,1,2023-12-05,BN03528,1413-2023-07-05
3529,408,451,7,2023-05-11,109,114,5,30,4,2023-09-24,BN03529,408-2023-05-11
3530,669,2490,8,2025-01-07,76,84,8,30,5,2025-04-16,BN03530,669-2025-01-07
3531,66,2615,4,2023-04-02,55,55,0,30,1,2023-07-20,BN03531,66-2023-04-02
3532,1488,2978,8,2022-05-20,91,123,32,30,4,2022-11-11,BN03532,1488-2022-05-20
3533,1056,418,5,2023-05-08,122,122,0,30,2,2023-10-09,BN03533,1056-2023-05-08
