product_id,product_name,brand,category,sub_category,source_type,factory_id,shelf_life,packaging_type,unit_size,sku,last_modified
710,PepsiCo When Vị Mới 1kg,PepsiCo,Distributed,When,distributed,,627,Túi,1kg,SKU00710,2024-10-25 07:10:41.677909
711,PepsiCo Matter Đặc Biệt 700ml,PepsiCo,Distributed,Matter,distributed,,622,Chai nhựa,700ml,SKU00711,2024-11-03 17:53:34.166683
712,Vinamilk Someone Vị Mới 1kg,Vinamilk,Distributed,Someone,distributed,,137,Túi,1kg,SKU00712,2024-11-16 14:48:12.295870
713,PepsiCo Such Dinh Dưỡng 100g,PepsiCo,Distributed,Such,distributed,,248,Túi,100g,SKU00713,2024-07-07 04:11:15.933309
714,P&G Traditional Vị Mới 500ml,P&G,Distributed,Traditional,distributed,,171,Chai nhựa,500ml,SKU00714,2024-07-31 11:22:34.817317
715,TH True Milk Everyone Đặc Biệt 250ml,TH True Milk,Distributed,Everyone,distributed,,706,Chai nhựa,250ml,SKU00715,2024-11-29 06:54:55.322207
716,Unilever Recognize Thượng Hạng 1L,Unilever,Distributed,Recognize,distributed,,209,Hộp giấy,1L,SKU00716,2024-07-04 01:11:33.714306
717,Unilever Mrs Premium 500ml,Unilever,Distributed,Mrs,distributed,,673,Chai nhựa,500ml,SKU00717,2025-02-05 00:56:24.208083
718,Vinamilk Need Thượng Hạng 500ml,Vinamilk,Distributed,Need,distributed,,518,Chai nhựa,500ml,SKU00718,2024-08-26 22:58:46.962310
719,TH True Milk Network Đặc Biệt 330ml,TH True Milk,Distributed,Network,distributed,,474,Chai nhựa,330ml,SKU00719,2024-07-17 01:50:19.498441
720,PepsiCo Unit Đặc Biệt 1kg,PepsiCo,Distributed,Unit,distributed,,644,Túi,1kg,SKU00720,2025-01-10 19:15:33.543573
721,Orion Certainly Vị Mới 250ml,Orion,Distributed,Certainly,distributed,,184,Chai nhựa,250ml,SKU00721,2024-11-15 09:21:28.199231
722,Nestlé Hear Vị Mới 500ml,Nestlé,Distributed,Hear,distributed,,201,Chai nhựa,500ml,SKU00722,2025-01-19 02:10:25.688548
723,Acecook Decade Dinh Dưỡng 500g,Acecook,Distributed,Decade,distributed,,608,Túi,500g,SKU00723,2025-03-04 06:42:19.589098
724,TH True Milk North Dinh Dưỡng 500g,TH True Milk,Distributed,North,distributed,,608,Túi,500g,SKU00724,2025-01-24 05:33:35.858955
725,Suntory Ground Vị Mới 1kg,Suntory,Distributed,Ground,distributed,,211,Túi,1kg,SKU00725,2025-04-12 07:21:34.588120
726,Nestlé Box Thượng Hạng 500g,Nestlé,Distributed,Box,distributed,,469,Túi,500g,SKU00726,2024-10-10 19:14:28.119460
727,Orion Effect Vị Mới 100g,Orion,Distributed,Effect,distributed,,323,Túi,100g,SKU00727,2024-12-21 00:06:27.617179
728,P&G Growth Premium 250ml,P&G,Distributed,Growth,distributed,,620,Chai nhựa,250ml,SKU00728,2024-10-05 23:18:41.888274
729,TH True Milk Moment Đặc Biệt 250ml,TH True Milk,Distributed,Moment,distributed,,256,Chai nhựa,250ml,SKU00729,2024-10-10 06:55:22.125984
730,TH True Milk Tree Thượng Hạng 330ml,TH True Milk,Distributed,Tree,distributed,,422,Chai nhựa,330ml,SKU00730,2024-07-24 15:34:04.259360
731,Nestlé Particularly Dinh Dưỡng 330ml,Nestlé,Distributed,Particularly,distributed,,338,Chai nhựa,330ml,SKU00731,2024-12-01 05:18:08.227532
732,P&G Sign Đặc Biệt 250ml,P&G,Distributed,Sign,distributed,,264,Chai nhựa,250ml,SKU00732,2024-12-17 13:23:08.374166
733,Suntory Issue Thượng Hạng 330ml,Suntory,Distributed,Issue,distributed,,343,Chai nhựa,330ml,SKU00733,2025-03-28 15:16:39.238051
734,TH True Milk Pattern Premium 250ml,TH True Milk,Distributed,Pattern,distributed,,302,Chai nhựa,250ml,SKU00734,2024-10-31 01:25:19.477616
735,Nestlé To Thượng Hạng 250ml,Nestlé,Distributed,To,distributed,,549,Chai nhựa,250ml,SKU00735,2025-02-09 17:21:19.577641
736,Suntory Investment Thượng Hạng 100g,Suntory,Distributed,Investment,distributed,,347,Túi,100g,SKU00736,2024-08-27 01:47:34.204572
737,Acecook Back Vị Mới 1kg,Acecook,Distributed,Back,distributed,,664,Túi,1kg,SKU00737,2025-01-15 18:37:05.362922
738,P&G Work Thượng Hạng 1L,P&G,Distributed,Work,distributed,,263,Hộp giấy,1L,SKU00738,2024-10-08 14:52:46.261415
739,Acecook Relationship Dinh Dưỡng 500ml,Acecook,Distributed,Relationship,distributed,,350,Chai nhựa,500ml,SKU00739,2025-04-12 04:35:12.721137
740,Suntory Heavy Premium 1kg,Suntory,Distributed,Heavy,distributed,,255,Túi,1kg,SKU00740,2025-02-07 20:36:31.526958
741,P&G Speech Đặc Biệt 700ml,P&G,Distributed,Speech,distributed,,418,Chai nhựa,700ml,SKU00741,2025-05-15 08:59:25.782069
742,Vinamilk Speak Thượng Hạng 330ml,Vinamilk,Distributed,Speak,distributed,,363,Chai nhựa,330ml,SKU00742,2024-09-10 19:58:56.372701
743,Nestlé Design Đặc Biệt 330ml,Nestlé,Distributed,Design,distributed,,594,Chai nhựa,330ml,SKU00743,2024-06-22 13:48:16.218529
744,Nestlé Feel Thượng Hạng 1L,Nestlé,Distributed,Feel,distributed,,507,Hộp giấy,1L,SKU00744,2025-03-02 17:24:47.326387
745,Acecook Mission Premium 100g,Acecook,Distributed,Mission,distributed,,584,Túi,100g,SKU00745,2024-07-15 21:36:54.037606
746,Unilever Peace Dinh Dưỡng 500ml,Unilever,Distributed,Peace,distributed,,668,Chai nhựa,500ml,SKU00746,2024-12-08 14:09:33.760871
747,Suntory Son Vị Mới 500ml,Suntory,Distributed,Son,distributed,,97,Chai nhựa,500ml,SKU00747,2025-01-24 03:32:19.651554
748,Orion Nor Thượng Hạng 700ml,Orion,Distributed,Nor,distributed,,463,Chai nhựa,700ml,SKU00748,2024-07-11 18:26:27.636704
749,Vinamilk Movie Đặc Biệt 500ml,Vinamilk,Distributed,Movie,distributed,,349,Chai nhựa,500ml,SKU00749,2025-05-12 08:31:44.849179
750,Acecook Bag Premium 700ml,Acecook,Distributed,Bag,distributed,,213,Chai nhựa,700ml,SKU00750,2024-12-10 21:51:40.261123
751,TH True Milk Action Vị Mới 700ml,TH True Milk,Distributed,Action,distributed,,555,Chai nhựa,700ml,SKU00751,2024-07-22 11:30:26.352970
752,Orion Method Đặc Biệt 1L,Orion,Distributed,Method,distributed,,110,Hộp giấy,1L,SKU00752,2024-09-01 19:42:04.539073
753,Vinamilk Learn Đặc Biệt 250ml,Vinamilk,Distributed,Learn,distributed,,371,Chai nhựa,250ml,SKU00753,2024-10-04 08:26:15.319248
754,Nestlé Easy Thượng Hạng 250ml,Nestlé,Distributed,Easy,distributed,,339,Chai nhựa,250ml,SKU00754,2024-07-19 23:06:22.639080
755,PepsiCo Among Thượng Hạng 1kg,PepsiCo,Distributed,Among,distributed,,446,Túi,1kg,SKU00755,2025-04-08 13:18:17.813564
756,Ajinomoto Keep Dinh Dưỡng 250ml,Ajinomoto,Distributed,Keep,distributed,,303,Chai nhựa,250ml,SKU00756,2024-07-17 07:04:35.725535
757,Nestlé Inside Đặc Biệt 500g,Nestlé,Distributed,Inside,distributed,,450,Túi,500g,SKU00757,2025-01-20 20:03:51.400546
758,PepsiCo Matter Thượng Hạng 700ml,PepsiCo,Distributed,Matter,distributed,,241,Chai nhựa,700ml,SKU00758,2025-02-16 10:23:47.231431
759,Unilever Wrong Đặc Biệt 1L,Unilever,Distributed,Wrong,distributed,,701,Hộp giấy,1L,SKU00759,2024-08-14 12:22:42.382004
760,Suntory Represent Premium 500ml,Suntory,Distributed,Represent,distributed,,595,Chai nhựa,500ml,SKU00760,2024-09-03 15:04:52.526989
761,Acecook My Đặc Biệt 700ml,Acecook,Distributed,My,distributed,,549,Chai nhựa,700ml,SKU00761,2024-08-09 22:03:22.347628
762,TH True Milk Success Vị Mới 250ml,TH True Milk,Distributed,Success,distributed,,643,Chai nhựa,250ml,SKU00762,2025-01-31 01:38:10.972154
763,Unilever Heavy Premium 1kg,Unilever,Distributed,Heavy,distributed,,480,Túi,1kg,SKU00763,2024-10-01 20:10:54.776506
764,Nestlé Everyone Dinh Dưỡng 1kg,Nestlé,Distributed,Everyone,distributed,,575,Túi,1kg,SKU00764,2025-02-28 08:07:16.494780
765,Unilever Mother Premium 500g,Unilever,Distributed,Mother,distributed,,700,Túi,500g,SKU00765,2024-11-22 14:40:37.631269
766,Orion Discussion Đặc Biệt 500ml,Orion,Distributed,Discussion,distributed,,95,Chai nhựa,500ml,SKU00766,2025-03-14 04:13:56.471092
767,Orion Thing Dinh Dưỡng 1L,Orion,Distributed,Thing,distributed,,327,Hộp giấy,1L,SKU00767,2025-01-18 19:29:38.031362
768,Suntory Might Vị Mới 330ml,Suntory,Distributed,Might,distributed,,574,Chai nhựa,330ml,SKU00768,2024-08-08 21:44:37.040787
769,P&G Course Dinh Dưỡng 700ml,P&G,Distributed,Course,distributed,,595,Chai nhựa,700ml,SKU00769,2024-10-31 10:25:37.165000
770,Suntory Seek Thượng Hạng 1L,Suntory,Distributed,Seek,distributed,,365,Hộp giấy,1L,SKU00770,2024-11-11 23:10:29.766108
771,Suntory Election Dinh Dưỡng 500g,Suntory,Distributed,Election,distributed,,355,Túi,500g,SKU00771,2024-11-02 02:22:57.677513
772,TH True Milk Relate Thượng Hạng 500ml,TH True Milk,Distributed,Relate,distributed,,634,Chai nhựa,500ml,SKU00772,2025-01-18 20:16:40.111740
773,Unilever Allow Vị Mới 500g,Unilever,Distributed,Allow,distributed,,152,Túi,500g,SKU00773,2024-09-02 07:18:39.431084
774,TH True Milk Follow Đặc Biệt 100g,TH True Milk,Distributed,Follow,distributed,,439,Túi,100g,SKU00774,2024-12-21 13:25:41.138538
775,Orion Bed Premium 700ml,Orion,Distributed,Bed,distributed,,305,Chai nhựa,700ml,SKU00775,2025-03-28 03:29:36.640027
776,Nestlé Table Dinh Dưỡng 100g,Nestlé,Distributed,Table,distributed,,108,Túi,100g,SKU00776,2024-06-26 22:32:01.198990
777,Suntory Front Đặc Biệt 500ml,Suntory,Distributed,Front,distributed,,558,Chai nhựa,500ml,SKU00777,2025-04-04 15:36:01.426102
778,Vinamilk Member Thượng Hạng 500g,Vinamilk,Distributed,Member,distributed,,411,Túi,500g,SKU00778,2024-08-24 05:57:02.285398
779,TH True Milk Likely Premium 500g,TH True Milk,Distributed,Likely,distributed,,678,Túi,500g,SKU00779,2024-11-01 10:15:25.704643
780,TH True Milk Those Thượng Hạng 1L,TH True Milk,Distributed,Those,distributed,,697,Hộp giấy,1L,SKU00780,2024-08-30 06:23:57.984267
781,Orion Prepare Đặc Biệt 1L,Orion,Distributed,Prepare,distributed,,253,Hộp giấy,1L,SKU00781,2024-09-24 05:09:09.055201
782,Orion Black Vị Mới 500g,Orion,Distributed,Black,distributed,,590,Túi,500g,SKU00782,2024-07-14 05:26:28.431054
783,Acecook Probably Vị Mới 100g,Acecook,Distributed,Probably,distributed,,295,Túi,100g,SKU00783,2025-05-19 05:06:56.664154
784,Nestlé So Dinh Dưỡng 700ml,Nestlé,Distributed,So,distributed,,554,Chai nhựa,700ml,SKU00784,2025-02-13 19:30:07.994043
785,Unilever Condition Vị Mới 700ml,Unilever,Distributed,Condition,distributed,,348,Chai nhựa,700ml,SKU00785,2024-12-05 04:51:43.701515
786,TH True Milk Start Thượng Hạng 500g,TH True Milk,Distributed,Start,distributed,,675,Túi,500g,SKU00786,2024-12-27 20:35:21.527158
787,Acecook Detail Vị Mới 500g,Acecook,Distributed,Detail,distributed,,392,Túi,500g,SKU00787,2024-09-06 06:44:46.190780
788,TH True Milk Remember Dinh Dưỡng 700ml,TH True Milk,Distributed,Remember,distributed,,537,Chai nhựa,700ml,SKU00788,2025-03-18 00:14:30.356073
789,PepsiCo City Dinh Dưỡng 100g,PepsiCo,Distributed,City,distributed,,215,Túi,100g,SKU00789,2025-04-12 05:51:31.317744
790,Nestlé Two Dinh Dưỡng 330ml,Nestlé,Distributed,Two,distributed,,340,Chai nhựa,330ml,SKU00790,2024-11-09 21:17:13.536360
791,Orion Whole Thượng Hạng 250ml,Orion,Distributed,Whole,distributed,,539,Chai nhựa,250ml,SKU00791,2025-04-17 03:40:25.620631
792,PepsiCo Even Vị Mới 500ml,PepsiCo,Distributed,Even,distributed,,507,Chai nhựa,500ml,SKU00792,2024-11-07 11:02:34.897853
793,Nestlé Down Vị Mới 500g,Nestlé,Distributed,Down,distributed,,367,Túi,500g,SKU00793,2024-11-14 11:20:51.812870
794,Suntory Before Đặc Biệt 330ml,Suntory,Distributed,Before,distributed,,477,Chai nhựa,330ml,SKU00794,2024-07-25 16:26:28.787100
795,Orion News Dinh Dưỡng 700ml,Orion,Distributed,News,distributed,,377,Chai nhựa,700ml,SKU00795,2024-08-06 08:38:56.263138
796,PepsiCo Market Thượng Hạng 100g,PepsiCo,Distributed,Market,distributed,,491,Túi,100g,SKU00796,2025-03-03 20:16:49.142576
797,TH True Milk Area Dinh Dưỡng 330ml,TH True Milk,Distributed,Area,distributed,,247,Chai nhựa,330ml,SKU00797,2024-09-06 19:32:52.071777
798,Vinamilk Human Đặc Biệt 500ml,Vinamilk,Distributed,Human,distributed,,604,Chai nhựa,500ml,SKU00798,2025-04-18 08:48:01.530680
799,Ajinomoto Language Đặc Biệt 250ml,Ajinomoto,Distributed,Language,distributed,,367,Chai nhựa,250ml,SKU00799,2025-05-20 08:57:27.486856
800,Suntory Less Premium 1kg,Suntory,Distributed,Less,distributed,,627,Túi,1kg,SKU00800,2024-12-13 09:11:50.426248
801,TH True Milk Need Vị Mới 330ml,TH True Milk,Distributed,Need,distributed,,249,Chai nhựa,330ml,SKU00801,2025-04-02 20:34:29.603152
802,Vinamilk So Premium 100g,Vinamilk,Distributed,So,distributed,,374,Túi,100g,SKU00802,2025-04-17 18:19:22.308193
803,TH True Milk Soldier Dinh Dưỡng 330ml,TH True Milk,Distributed,Soldier,distributed,,646,Chai nhựa,330ml,SKU00803,2025-02-25 03:33:30.004923
804,Acecook Structure Premium 500g,Acecook,Distributed,Structure,distributed,,203,Túi,500g,SKU00804,2024-06-17 11:53:26.541817
805,Vinamilk Study Dinh Dưỡng 330ml,Vinamilk,Distributed,Study,distributed,,520,Chai nhựa,330ml,SKU00805,2024-12-07 08:18:21.830273
806,P&G Nation Đặc Biệt 1L,P&G,Distributed,Nation,distributed,,134,Hộp giấy,1L,SKU00806,2025-01-19 08:51:02.801933
807,Nestlé There Đặc Biệt 500g,Nestlé,Distributed,There,distributed,,711,Túi,500g,SKU00807,2024-10-23 08:32:23.093920
808,PepsiCo Nice Thượng Hạng 1kg,PepsiCo,Distributed,Nice,distributed,,336,Túi,1kg,SKU00808,2025-05-04 09:32:31.874753
809,P&G Have Dinh Dưỡng 250ml,P&G,Distributed,Have,distributed,,684,Chai nhựa,250ml,SKU00809,2025-03-23 04:11:51.363810
810,PepsiCo Gun Premium 700ml,PepsiCo,Distributed,Gun,distributed,,143,Chai nhựa,700ml,SKU00810,2024-08-21 13:45:04.695693
811,Unilever We Vị Mới 100g,Unilever,Distributed,We,distributed,,632,Túi,100g,SKU00811,2024-06-24 00:24:46.312787
812,PepsiCo Mean Dinh Dưỡng 1kg,PepsiCo,Distributed,Mean,distributed,,520,Túi,1kg,SKU00812,2024-11-26 16:58:04.982575
813,Suntory Single Dinh Dưỡng 250ml,Suntory,Distributed,Single,distributed,,481,Chai nhựa,250ml,SKU00813,2024-08-19 15:41:35.437922
814,PepsiCo Public Premium 250ml,PepsiCo,Distributed,Public,distributed,,455,Chai nhựa,250ml,SKU00814,2025-01-20 00:53:53.860120
815,Acecook East Premium 1kg,Acecook,Distributed,East,distributed,,194,Túi,1kg,SKU00815,2024-08-05 19:17:21.933197
816,P&G Husband Thượng Hạng 1kg,P&G,Distributed,Husband,distributed,,338,Túi,1kg,SKU00816,2025-05-05 00:10:23.774249
817,Suntory Soldier Vị Mới 1kg,Suntory,Distributed,Soldier,distributed,,251,Túi,1kg,SKU00817,2024-09-12 06:15:47.823057
818,Acecook Pay Premium 330ml,Acecook,Distributed,Pay,distributed,,467,Chai nhựa,330ml,SKU00818,2024-11-30 17:30:17.984497
819,Suntory Shake Thượng Hạng 1L,Suntory,Distributed,Shake,distributed,,323,Hộp giấy,1L,SKU00819,2024-12-16 07:44:02.422236
820,Suntory Radio Đặc Biệt 500ml,Suntory,Distributed,Radio,distributed,,608,Chai nhựa,500ml,SKU00820,2025-01-30 12:26:38.083692
821,Unilever Term Thượng Hạng 330ml,Unilever,Distributed,Term,distributed,,339,Chai nhựa,330ml,SKU00821,2024-10-28 15:23:09.391577
822,Vinamilk Very Đặc Biệt 700ml,Vinamilk,Distributed,Very,distributed,,541,Chai nhựa,700ml,SKU00822,2024-12-14 05:18:43.686797
823,PepsiCo Until Đặc Biệt 500ml,PepsiCo,Distributed,Until,distributed,,709,Chai nhựa,500ml,SKU00823,2025-01-27 09:11:00.744908
824,Vinamilk Other Đặc Biệt 500g,Vinamilk,Distributed,Other,distributed,,205,Túi,500g,SKU00824,2025-03-12 00:32:21.593975
825,Orion Tend Dinh Dưỡng 500ml,Orion,Distributed,Tend,distributed,,483,Chai nhựa,500ml,SKU00825,2025-03-18 14:41:32.818656
826,TH True Milk Prepare Vị Mới 100g,TH True Milk,Distributed,Prepare,distributed,,439,Túi,100g,SKU00826,2025-03-19 06:46:10.360111
827,Orion Establish Vị Mới 1kg,Orion,Distributed,Establish,distributed,,388,Túi,1kg,SKU00827,2024-11-09 07:24:16.001320
828,Acecook Do Thượng Hạng 1kg,Acecook,Distributed,Do,distributed,,152,Túi,1kg,SKU00828,2025-05-23 23:45:55.096370
829,Unilever Information Thượng Hạng 250ml,Unilever,Distributed,Information,distributed,,355,Chai nhựa,250ml,SKU00829,2024-09-13 13:13:03.835905
830,Vinamilk His Thượng Hạng 500g,Vinamilk,Distributed,His,distributed,,631,Túi,500g,SKU00830,2025-02-19 17:48:16.746612
831,P&G Provide Đặc Biệt 500ml,P&G,Distributed,Provide,distributed,,197,Chai nhựa,500ml,SKU00831,2025-02-19 09:27:03.219975
832,Ajinomoto Election Thượng Hạng 250ml,Ajinomoto,Distributed,Election,distributed,,544,Chai nhựa,250ml,SKU00832,2024-10-30 21:43:09.843822
833,Unilever Story Vị Mới 500g,Unilever,Distributed,Story,distributed,,569,Túi,500g,SKU00833,2024-09-26 19:47:24.426765
834,Suntory Capital Đặc Biệt 250ml,Suntory,Distributed,Capital,distributed,,661,Chai nhựa,250ml,SKU00834,2024-09-19 06:15:53.878318
835,Nestlé Ask Thượng Hạng 250ml,Nestlé,Distributed,Ask,distributed,,288,Chai nhựa,250ml,SKU00835,2024-11-20 19:39:17.125557
836,Acecook Book Thượng Hạng 100g,Acecook,Distributed,Book,distributed,,717,Túi,100g,SKU00836,2024-10-27 09:41:37.010886
837,Orion Score Vị Mới 330ml,Orion,Distributed,Score,distributed,,267,Chai nhựa,330ml,SKU00837,2024-06-22 20:20:33.646009
838,Orion About Thượng Hạng 330ml,Orion,Distributed,About,distributed,,157,Chai nhựa,330ml,SKU00838,2025-06-06 19:27:17.045045
839,Suntory Value Đặc Biệt 1L,Suntory,Distributed,Value,distributed,,173,Hộp giấy,1L,SKU00839,2025-01-23 15:52:23.141485
840,Nestlé Indeed Dinh Dưỡng 250ml,Nestlé,Distributed,Indeed,distributed,,125,Chai nhựa,250ml,SKU00840,2024-09-09 14:08:24.505978
841,Nestlé Long Vị Mới 500ml,Nestlé,Distributed,Long,distributed,,393,Chai nhựa,500ml,SKU00841,2025-06-06 12:44:17.677537
842,Suntory Contain Thượng Hạng 250ml,Suntory,Distributed,Contain,distributed,,400,Chai nhựa,250ml,SKU00842,2024-08-15 18:04:20.887545
843,Orion Democrat Đặc Biệt 250ml,Orion,Distributed,Democrat,distributed,,716,Chai nhựa,250ml,SKU00843,2024-07-15 18:40:11.652803
844,Orion Guess Dinh Dưỡng 100g,Orion,Distributed,Guess,distributed,,615,Túi,100g,SKU00844,2024-10-02 23:06:23.295896
845,Vinamilk Entire Vị Mới 250ml,Vinamilk,Distributed,Entire,distributed,,255,Chai nhựa,250ml,SKU00845,2024-08-08 16:22:49.209172
846,Acecook According Thượng Hạng 330ml,Acecook,Distributed,According,distributed,,362,Chai nhựa,330ml,SKU00846,2024-12-16 06:51:41.247591
847,Vinamilk Direction Thượng Hạng 1kg,Vinamilk,Distributed,Direction,distributed,,329,Túi,1kg,SKU00847,2025-02-21 05:52:20.334038
848,P&G Note Dinh Dưỡng 500ml,P&G,Distributed,Note,distributed,,265,Chai nhựa,500ml,SKU00848,2025-03-14 00:36:47.287171
849,PepsiCo Sign Premium 100g,PepsiCo,Distributed,Sign,distributed,,612,Túi,100g,SKU00849,2024-11-28 03:26:08.372644
850,PepsiCo Ground Thượng Hạng 500g,PepsiCo,Distributed,Ground,distributed,,495,Túi,500g,SKU00850,2024-12-13 16:18:07.711157
851,Unilever Where Đặc Biệt 500g,Unilever,Distributed,Where,distributed,,171,Túi,500g,SKU00851,2024-12-06 09:35:41.526518
852,Vinamilk Accept Thượng Hạng 1L,Vinamilk,Distributed,Accept,distributed,,525,Hộp giấy,1L,SKU00852,2025-02-02 11:16:20.090995
853,Nestlé Computer Đặc Biệt 500g,Nestlé,Distributed,Computer,distributed,,352,Túi,500g,SKU00853,2025-03-28 09:13:31.805273
854,Orion Skill Dinh Dưỡng 700ml,Orion,Distributed,Skill,distributed,,286,Chai nhựa,700ml,SKU00854,2024-08-11 12:58:06.194070
855,Vinamilk Field Đặc Biệt 500g,Vinamilk,Distributed,Field,distributed,,170,Túi,500g,SKU00855,2024-10-08 12:41:57.892740
856,PepsiCo That Dinh Dưỡng 100g,PepsiCo,Distributed,That,distributed,,591,Túi,100g,SKU00856,2025-06-06 15:05:57.868509
857,PepsiCo Change Premium 500g,PepsiCo,Distributed,Change,distributed,,151,Túi,500g,SKU00857,2025-05-07 14:18:24.039636
858,Vinamilk Yeah Đặc Biệt 1L,Vinamilk,Distributed,Yeah,distributed,,556,Hộp giấy,1L,SKU00858,2025-01-26 11:37:26.041236
859,PepsiCo Down Premium 1L,PepsiCo,Distributed,Down,distributed,,315,Hộp giấy,1L,SKU00859,2025-01-17 11:34:14.112170
860,Vinamilk Shoulder Thượng Hạng 700ml,Vinamilk,Distributed,Shoulder,distributed,,673,Chai nhựa,700ml,SKU00860,2024-10-31 02:48:31.557650
861,Nestlé Other Dinh Dưỡng 500g,Nestlé,Distributed,Other,distributed,,223,Túi,500g,SKU00861,2025-05-27 03:23:17.523358
862,Vinamilk Prove Đặc Biệt 500ml,Vinamilk,Distributed,Prove,distributed,,174,Chai nhựa,500ml,SKU00862,2025-03-05 15:02:03.981378
863,P&G Out Vị Mới 700ml,P&G,Distributed,Out,distributed,,253,Chai nhựa,700ml,SKU00863,2025-04-09 18:12:46.217385
864,Unilever Structure Dinh Dưỡng 700ml,Unilever,Distributed,Structure,distributed,,536,Chai nhựa,700ml,SKU00864,2024-09-09 15:30:12.287282
865,PepsiCo Student Dinh Dưỡng 500ml,PepsiCo,Distributed,Student,distributed,,381,Chai nhựa,500ml,SKU00865,2025-04-26 14:58:26.055208
