store_id,store_name,store_type,channel_type,region_id,warehouse_id,partner_name,opened_date
1809,WinMart+ Hà Nội,WinMart+,GT,1,1,,2024-08-13
1810,WinMart Quảng Ngãi,WinMart,MT,2,4,,2023-02-26
1811,The Coffee House - Bắc Ninh,Partner,Horeca,1,3,The Coffee House,2024-03-13
1812,WinMart Hải Dương,WinMart,MT,1,1,,2022-06-05
1813,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2020-11-18
1814,WinMart+ Hà Nội,WinMart+,GT,1,3,,2025-05-23
1815,Circle K - Quảng Ngãi,Partner,MT,2,4,Circle K,2020-07-21
1816,Co.op Food - Đồng Nai,Partner,MT,3,5,Co.op Food,2024-07-22
1817,WinMart+ Vĩnh Phúc,WinMart+,MT,1,2,,2021-11-04
1818,WinMart+ Hưng Yên,WinMart+,Horeca,1,3,,2023-04-22
1819,WinMart Đà Nẵng,WinMart,MT,2,4,,2023-05-24
1820,WinMart+ Hưng Yên,WinMart+,Horeca,1,1,,2023-03-12
1821,WinMart Long An,WinMart,GT,3,6,,2024-12-05
1822,WinMart Cần Thơ,WinMart,GT,3,7,,2020-06-19
1823,WinMart+ Long An,WinMart+,MT,3,7,,2022-04-30
1824,WinMart+ Bình Dương,WinMart+,MT,3,8,,2020-12-27
1825,Highlands Coffee - Bắc Ninh,Partner,GT,1,3,Highlands Coffee,2021-01-08
1826,WinMart+ Hải Dương,WinMart+,MT,1,2,,2024-08-11
1827,WinMart+ TP.HCM,WinMart+,GT,3,5,,2022-02-25
1828,WinMart+ TP.HCM,WinMart+,GT,3,7,,2022-04-06
1829,WinMart Huế,WinMart,MT,2,4,,2023-05-08
1830,Guardian - Bắc Ninh,Partner,MT,1,2,Guardian,2025-06-13
1831,WinMart Bà Rịa-Vũng Tàu,WinMart,MT,3,7,,2022-12-21
1832,WinMart+ TP.HCM,WinMart+,GT,3,8,,2022-07-25
1833,WinMart+ Cần Thơ,WinMart+,Horeca,3,5,,2021-02-01
1834,WinMart Long An,WinMart,GT,3,6,,2024-07-12
1835,WinMart+ Huế,WinMart+,Horeca,2,4,,2021-09-21
1836,Tạp Hóa Bà Sáu - Hà Nội,Partner,MT,1,2,Tạp Hóa Bà Sáu,2022-08-21
1837,WinMart+ Long An,WinMart+,MT,3,8,,2021-05-24
1838,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2025-05-29
1839,GS25 - Huế,Partner,MT,2,4,GS25,2021-08-14
1840,Tạp Hóa Chú Ba - Đà Nẵng,Partner,GT,2,4,Tạp Hóa Chú Ba,2023-08-04
1841,WinMart Quảng Nam,WinMart,MT,2,4,,2023-10-26
1842,WinMart+ Cần Thơ,WinMart+,Horeca,3,5,,2023-03-22
1843,WinMart Hưng Yên,WinMart,MT,1,2,,2022-12-19
1844,WinMart+ Long An,WinMart+,GT,3,8,,2023-10-23
1845,GS25 - Bắc Ninh,Partner,Horeca,1,1,GS25,2022-02-23
1846,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2022-08-17
1847,WinMart Bà Rịa-Vũng Tàu,WinMart,MT,3,5,,2021-03-04
1848,WinMart+ Hải Dương,WinMart+,GT,1,1,,2022-10-10
1849,WinMart Huế,WinMart,MT,2,4,,2023-03-31
1850,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2023-05-30
1851,VinDS - Huế,Partner,GT,2,4,VinDS,2021-11-17
1852,WinMart+ Hà Nội,WinMart+,MT,1,1,,2023-02-14
1853,WinMart+ Huế,WinMart+,GT,2,4,,2024-06-12
1854,WinMart+ Hưng Yên,WinMart+,MT,1,2,,2024-09-29
1855,WinMart+ Bắc Ninh,WinMart+,GT,1,1,,2020-11-07
1856,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2024-07-23
1857,The Coffee House - TP.HCM,Partner,MT,3,5,The Coffee House,2023-04-03
1858,WinMart Quảng Ngãi,WinMart,MT,2,4,,2023-11-23
1859,WinMart+ Huế,WinMart+,MT,2,4,,2020-07-29
1860,WinMart Hưng Yên,WinMart,MT,1,2,,2023-02-08
1861,WinMart Vĩnh Phúc,WinMart,Horeca,1,2,,2023-08-05
1862,WinMart Huế,WinMart,MT,2,4,,2021-06-11
1863,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,7,,2025-03-02
1864,WinMart Cần Thơ,WinMart,MT,3,6,,2021-12-17
1865,Co.op Food - Quảng Ngãi,Partner,MT,2,4,Co.op Food,2023-06-01
1866,WinMart+ Hải Dương,WinMart+,MT,1,3,,2022-01-04
1867,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2024-06-30
1868,WinMart Long An,WinMart,GT,3,8,,2024-05-07
1869,WinMart+ Vĩnh Phúc,WinMart+,Horeca,1,3,,2021-01-22
1870,WinMart Bình Dương,WinMart,MT,3,7,,2022-05-27
1871,WinMart+ Hải Dương,WinMart+,GT,1,2,,2021-04-30
1872,WinMart+ Bắc Ninh,WinMart+,MT,1,1,,2020-12-12
1873,WinMart+ Đà Nẵng,WinMart+,GT,2,4,,2024-08-31
1874,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2025-02-15
1875,Circle K - Đồng Nai,Partner,GT,3,6,Circle K,2023-07-22
1876,WinMart Quảng Nam,WinMart,GT,2,4,,2020-12-20
1877,WinMart+ Huế,WinMart+,GT,2,4,,2021-07-30
1878,WinMart+ Quảng Ngãi,WinMart+,Horeca,2,4,,2025-04-28
1879,WinMart+ Vĩnh Phúc,WinMart+,MT,1,1,,2023-03-19
1880,WinMart+ Hải Dương,WinMart+,MT,1,3,,2022-02-17
1881,Tạp Hóa Chú Ba - Hải Dương,Partner,GT,1,2,Tạp Hóa Chú Ba,2023-11-16
1882,WinMart+ Cần Thơ,WinMart+,MT,3,8,,2020-08-22
1883,Guardian - Bình Dương,Partner,MT,3,6,Guardian,2023-03-01
1884,WinMart+ Bắc Ninh,WinMart+,GT,1,3,,2023-03-05
1885,Bách Hóa Xanh - Cần Thơ,Partner,MT,3,8,Bách Hóa Xanh,2021-04-16
1886,WinMart+ Hà Nội,WinMart+,GT,1,1,,2022-02-12
1887,WinMart+ TP.HCM,WinMart+,MT,3,8,,2021-03-22
1888,WinMart Hưng Yên,WinMart,MT,1,3,,2025-02-01
1889,WinMart Huế,WinMart,MT,2,4,,2022-03-10
1890,WinMart Bà Rịa-Vũng Tàu,WinMart,MT,3,6,,2020-09-28
1891,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2022-09-19
1892,WinMart Đà Nẵng,WinMart,MT,2,4,,2022-01-12
1893,WinMart+ Hưng Yên,WinMart+,Horeca,1,2,,2022-03-20
1894,WinMart+ Bình Dương,WinMart+,GT,3,8,,2024-01-30
1895,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2025-06-10
1896,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2023-11-23
1897,Highlands Coffee - Hà Nội,Partner,MT,1,3,Highlands Coffee,2022-06-25
1898,VinDS - Hải Dương,Partner,GT,1,1,VinDS,2021-04-11
1899,The Coffee House - Bắc Ninh,Partner,MT,1,3,The Coffee House,2021-07-24
1900,WinMart Cần Thơ,WinMart,MT,3,6,,2025-05-09
1901,WinMart Hà Nội,WinMart,MT,1,1,,2024-10-20
1902,Highlands Coffee - Quảng Nam,Partner,GT,2,4,Highlands Coffee,2024-10-29
1903,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2025-01-30
1904,WinMart+ Huế,WinMart+,MT,2,4,,2021-07-10
1905,Tạp Hóa Bà Sáu - Long An,Partner,Horeca,3,7,Tạp Hóa Bà Sáu,2021-03-07
1906,WinMart Quảng Nam,WinMart,MT,2,4,,2021-07-18
1907,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2022-10-09
1908,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2022-01-07
1909,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,8,,2020-07-02
1910,Highlands Coffee - Hải Dương,Partner,MT,1,3,Highlands Coffee,2022-08-09
1911,WinMart+ Vĩnh Phúc,WinMart+,MT,1,3,,2023-05-15
1912,GS25 - Hải Dương,Partner,MT,1,2,GS25,2025-04-28
1913,Satra Foods - Bình Dương,Partner,GT,3,5,Satra Foods,2024-04-02
1914,WinMart+ Hải Dương,WinMart+,GT,1,2,,2022-11-05
1915,WinMart Bình Dương,WinMart,MT,3,7,,2020-10-22
1916,WinMart Bà Rịa-Vũng Tàu,WinMart,MT,3,5,,2025-04-22
1917,WinMart+ TP.HCM,WinMart+,GT,3,6,,2021-03-25
1918,Ministop - Đà Nẵng,Partner,MT,2,4,Ministop,2025-02-10
1919,WinMart Vĩnh Phúc,WinMart,MT,1,2,,2025-06-08
1920,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,7,,2024-09-14
1921,WinMart+ Bình Dương,WinMart+,GT,3,8,,2021-09-16
1922,WinMart+ Hưng Yên,WinMart+,GT,1,3,,2023-01-27
1923,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2024-07-31
1924,The Coffee House - Quảng Ngãi,Partner,GT,2,4,The Coffee House,2022-01-30
1925,WinMart+ Cần Thơ,WinMart+,GT,3,7,,2023-05-18
1926,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2024-10-05
1927,WinMart+ Cần Thơ,WinMart+,MT,3,8,,2024-10-14
1928,Satra Foods - Huế,Partner,MT,2,4,Satra Foods,2024-03-19
1929,WinMart Vĩnh Phúc,WinMart,MT,1,2,,2020-07-12
1930,WinMart Đà Nẵng,WinMart,GT,2,4,,2022-03-26
1931,WinMart+ TP.HCM,WinMart+,GT,3,6,,2025-04-16
1932,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2024-05-24
1933,WinMart Huế,WinMart,MT,2,4,,2021-11-22
1934,GS25 - Vĩnh Phúc,Partner,GT,1,3,GS25,2021-03-05
1935,WinMart+ Quảng Ngãi,WinMart+,Horeca,2,4,,2022-12-13
1936,WinMart Quảng Ngãi,WinMart,MT,2,4,,2022-11-04
1937,WinMart+ TP.HCM,WinMart+,GT,3,6,,2021-12-28
1938,WinMart+ Long An,WinMart+,MT,3,8,,2024-05-02
1939,WinMart+ Bắc Ninh,WinMart+,MT,1,2,,2025-02-09
1940,Satra Foods - Cần Thơ,Partner,GT,3,5,Satra Foods,2020-09-18
1941,WinMart+ Đồng Nai,WinMart+,MT,3,8,,2021-03-19
1942,The Coffee House - Long An,Partner,Horeca,3,5,The Coffee House,2024-03-04
1943,WinMart TP.HCM,WinMart,GT,3,5,,2023-08-10
1944,WinMart Quảng Ngãi,WinMart,GT,2,4,,2020-11-09
1945,GS25 - Đà Nẵng,Partner,Horeca,2,4,GS25,2025-02-19
1946,WinMart+ Huế,WinMart+,MT,2,4,,2022-07-10
1947,The Coffee House - Quảng Ngãi,Partner,MT,2,4,The Coffee House,2022-03-06
1948,WinMart+ Bình Dương,WinMart+,GT,3,6,,2023-05-18
1949,WinMart+ Hải Dương,WinMart+,MT,1,3,,2022-08-29
1950,WinMart+ Hà Nội,WinMart+,MT,1,2,,2024-12-31
1951,WinMart TP.HCM,WinMart,Horeca,3,7,,2023-06-15
1952,WinMart Quảng Ngãi,WinMart,MT,2,4,,2024-05-19
1953,WinMart+ Bình Dương,WinMart+,MT,3,6,,2023-08-22
1954,WinMart+ Bình Dương,WinMart+,MT,3,8,,2023-10-22
1955,FamilyMart - Đồng Nai,Partner,MT,3,8,FamilyMart,2021-04-25
1956,WinMart+ TP.HCM,WinMart+,Horeca,3,5,,2021-01-31
1957,WinMart+ Long An,WinMart+,GT,3,8,,2023-12-08
1958,WinMart Đồng Nai,WinMart,GT,3,5,,2023-08-26
1959,WinMart Quảng Ngãi,WinMart,MT,2,4,,2020-11-15
1960,WinMart Hải Dương,WinMart,Horeca,1,1,,2022-12-02
1961,WinMart+ Đà Nẵng,WinMart+,GT,2,4,,2021-07-29
1962,WinMart+ Bình Dương,WinMart+,MT,3,8,,2024-02-11
1963,Co.op Food - Long An,Partner,MT,3,8,Co.op Food,2023-09-11
1964,WinMart+ Đồng Nai,WinMart+,Horeca,3,6,,2021-04-02
1965,Guardian - Hà Nội,Partner,MT,1,3,Guardian,2020-11-05
1966,Ministop - Bình Dương,Partner,GT,3,6,Ministop,2022-02-06
1967,WinMart Quảng Nam,WinMart,MT,2,4,,2022-08-04
1968,WinMart+ Hưng Yên,WinMart+,GT,1,2,,2020-10-13
1969,WinMart+ Quảng Ngãi,WinMart+,GT,2,4,,2022-04-29
1970,WinMart+ Bắc Ninh,WinMart+,GT,1,2,,2022-10-19
1971,Tạp Hóa Bà Sáu - Hưng Yên,Partner,MT,1,1,Tạp Hóa Bà Sáu,2024-12-11
1972,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,Horeca,3,5,,2024-03-26
1973,WinMart Đà Nẵng,WinMart,Horeca,2,4,,2024-07-10
1974,WinMart+ Huế,WinMart+,MT,2,4,,2023-06-21
1975,WinMart+ Hưng Yên,WinMart+,GT,1,3,,2021-08-18
1976,WinMart+ Hà Nội,WinMart+,MT,1,2,,2024-04-08
1977,WinMart TP.HCM,WinMart,Horeca,3,6,,2024-10-04
1978,GS25 - Vĩnh Phúc,Partner,MT,1,3,GS25,2024-12-13
1979,WinMart+ Bắc Ninh,WinMart+,GT,1,3,,2022-11-06
1980,WinMart+ Hưng Yên,WinMart+,MT,1,2,,2021-06-29
1981,WinMart+ Hà Nội,WinMart+,MT,1,3,,2021-03-03
1982,WinMart Đồng Nai,WinMart,MT,3,5,,2022-07-17
1983,WinMart Cần Thơ,WinMart,MT,3,8,,2021-07-07
1984,WinMart+ Đồng Nai,WinMart+,GT,3,5,,2023-09-10
1985,WinMart+ Hà Nội,WinMart+,MT,1,3,,2024-02-03
1986,WinMart+ Hưng Yên,WinMart+,MT,1,2,,2025-01-16
1987,Satra Foods - TP.HCM,Partner,MT,3,8,Satra Foods,2024-05-17
1988,Guardian - Bình Dương,Partner,GT,3,5,Guardian,2024-09-02
1989,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2021-06-08
1990,Tạp Hóa Chú Ba - Huế,Partner,MT,2,4,Tạp Hóa Chú Ba,2022-07-29
1991,WinMart+ Hưng Yên,WinMart+,GT,1,2,,2020-06-26
1992,VinDS - Bắc Ninh,Partner,MT,1,1,VinDS,2022-05-15
1993,WinMart+ Hà Nội,WinMart+,GT,1,1,,2021-10-08
1994,VinDS - Hưng Yên,Partner,GT,1,2,VinDS,2022-07-09
1995,WinMart Quảng Ngãi,WinMart,GT,2,4,,2022-03-12
1996,Co.op Food - Hưng Yên,Partner,GT,1,3,Co.op Food,2020-12-09
1997,Ministop - Vĩnh Phúc,Partner,GT,1,2,Ministop,2024-03-02
1998,WinMart+ TP.HCM,WinMart+,MT,3,7,,2021-04-03
1999,WinMart+ Bình Dương,WinMart+,MT,3,8,,2021-01-10
2000,WinMart Đồng Nai,WinMart,MT,3,8,,2022-03-03
2001,Tạp Hóa Bà Sáu - TP.HCM,Partner,GT,3,8,Tạp Hóa Bà Sáu,2023-02-08
2002,WinMart+ Quảng Nam,WinMart+,GT,2,4,,2022-01-09
2003,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2020-09-26
2004,WinMart+ Bắc Ninh,WinMart+,GT,1,1,,2022-10-24
2005,WinMart+ Hưng Yên,WinMart+,GT,1,3,,2022-10-20
2006,Ministop - Hải Dương,Partner,MT,1,3,Ministop,2022-02-06
2007,WinMart Bình Dương,WinMart,Horeca,3,6,,2023-12-02
2008,WinMart+ Huế,WinMart+,GT,2,4,,2025-04-19
2009,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2024-07-09
2010,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,GT,3,8,,2022-11-11
2011,WinMart+ TP.HCM,WinMart+,GT,3,8,,2022-08-15
2012,WinMart+ Hải Dương,WinMart+,GT,1,2,,2022-08-19
2013,Tạp Hóa Chú Ba - Hà Nội,Partner,MT,1,2,Tạp Hóa Chú Ba,2020-08-17
2014,Bách Hóa Xanh - Huế,Partner,GT,2,4,Bách Hóa Xanh,2021-03-28
2015,WinMart+ Quảng Ngãi,WinMart+,GT,2,4,,2021-11-23
2016,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2025-05-13
2017,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2020-10-04
2018,WinMart Long An,WinMart,Horeca,3,8,,2022-01-30
2019,WinMart Bình Dương,WinMart,GT,3,8,,2020-10-24
2020,GS25 - Hà Nội,Partner,MT,1,3,GS25,2025-02-28
2021,WinMart TP.HCM,WinMart,MT,3,6,,2021-03-11
2022,WinMart+ Bình Dương,WinMart+,MT,3,8,,2021-03-17
2023,WinMart+ Quảng Ngãi,WinMart+,GT,2,4,,2023-04-10
2024,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2021-12-12
2025,WinMart Bắc Ninh,WinMart,GT,1,2,,2025-05-21
2026,WinMart Quảng Nam,WinMart,MT,2,4,,2023-05-25
2027,WinMart Đà Nẵng,WinMart,MT,2,4,,2024-01-19
2028,WinMart+ TP.HCM,WinMart+,MT,3,8,,2022-02-24
2029,WinMart Quảng Nam,WinMart,MT,2,4,,2020-11-06
2030,WinMart+ Long An,WinMart+,Horeca,3,6,,2021-01-30
2031,WinMart+ Bắc Ninh,WinMart+,GT,1,2,,2022-09-25
2032,WinMart+ Huế,WinMart+,MT,2,4,,2024-09-21
2033,WinMart Huế,WinMart,MT,2,4,,2021-12-04
2034,WinMart+ Hưng Yên,WinMart+,MT,1,3,,2021-10-04
2035,WinMart+ Hải Dương,WinMart+,MT,1,1,,2021-03-02
2036,WinMart+ Đà Nẵng,WinMart+,Horeca,2,4,,2024-03-19
2037,WinMart+ Đà Nẵng,WinMart+,GT,2,4,,2024-02-08
2038,WinMart Hưng Yên,WinMart,MT,1,1,,2023-03-08
2039,Co.op Food - Đà Nẵng,Partner,GT,2,4,Co.op Food,2024-07-23
2040,WinMart+ Bình Dương,WinMart+,GT,3,5,,2020-06-18
2041,VinDS - TP.HCM,Partner,MT,3,6,VinDS,2023-08-27
2042,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2025-05-20
2043,Highlands Coffee - Hưng Yên,Partner,Horeca,1,2,Highlands Coffee,2024-07-30
2044,VinDS - Bà Rịa-Vũng Tàu,Partner,MT,3,6,VinDS,2025-02-04
2045,GS25 - Bà Rịa-Vũng Tàu,Partner,MT,3,6,GS25,2021-07-13
2046,WinMart+ Bình Dương,WinMart+,MT,3,7,,2025-03-31
2047,WinMart Quảng Nam,WinMart,Horeca,2,4,,2020-11-19
2048,WinMart+ Đà Nẵng,WinMart+,GT,2,4,,2022-04-28
2049,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2023-10-21
2050,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2023-04-06
2051,Satra Foods - Huế,Partner,MT,2,4,Satra Foods,2025-02-10
2052,WinMart Cần Thơ,WinMart,MT,3,8,,2022-08-30
2053,WinMart Đà Nẵng,WinMart,Horeca,2,4,,2024-05-14
2054,WinMart Bà Rịa-Vũng Tàu,WinMart,MT,3,6,,2020-07-21
2055,WinMart+ Vĩnh Phúc,WinMart+,Horeca,1,3,,2022-11-21
2056,Circle K - Đồng Nai,Partner,Horeca,3,6,Circle K,2023-08-23
2057,WinMart Cần Thơ,WinMart,GT,3,8,,2023-10-29
2058,FamilyMart - Cần Thơ,Partner,GT,3,5,FamilyMart,2023-09-01
2059,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,Horeca,3,5,,2024-04-16
2060,WinMart Cần Thơ,WinMart,GT,3,8,,2022-05-03
2061,WinMart+ Bình Dương,WinMart+,MT,3,5,,2024-01-12
2062,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2023-03-19
2063,WinMart+ Vĩnh Phúc,WinMart+,GT,1,3,,2021-01-24
2064,Highlands Coffee - Hà Nội,Partner,MT,1,2,Highlands Coffee,2022-02-23
2065,WinMart+ Vĩnh Phúc,WinMart+,MT,1,2,,2020-08-24
2066,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2021-05-25
2067,WinMart+ Vĩnh Phúc,WinMart+,GT,1,3,,2025-05-04
2068,WinMart Hà Nội,WinMart,GT,1,3,,2022-04-02
2069,WinMart+ Hải Dương,WinMart+,MT,1,3,,2020-12-20
2070,WinMart+ Hà Nội,WinMart+,GT,1,3,,2021-05-26
2071,WinMart+ Vĩnh Phúc,WinMart+,MT,1,1,,2022-01-02
2072,WinMart Bà Rịa-Vũng Tàu,WinMart,MT,3,5,,2025-05-05
2073,WinMart+ Đồng Nai,WinMart+,MT,3,5,,2023-11-06
2074,WinMart+ Quảng Nam,WinMart+,GT,2,4,,2024-06-26
2075,Highlands Coffee - Quảng Nam,Partner,Horeca,2,4,Highlands Coffee,2025-01-20
2076,Satra Foods - Quảng Nam,Partner,Horeca,2,4,Satra Foods,2023-04-01
2077,WinMart+ Hà Nội,WinMart+,MT,1,3,,2024-03-03
2078,Bách Hóa Xanh - Đà Nẵng,Partner,MT,2,4,Bách Hóa Xanh,2023-11-12
2079,Tạp Hóa Chú Ba - Vĩnh Phúc,Partner,GT,1,1,Tạp Hóa Chú Ba,2021-10-11
2080,WinMart Hà Nội,WinMart,MT,1,3,,2023-08-12
2081,WinMart+ Bắc Ninh,WinMart+,GT,1,1,,2023-09-30
2082,WinMart+ Cần Thơ,WinMart+,GT,3,6,,2021-07-05
2083,Bách Hóa Xanh - Bắc Ninh,Partner,GT,1,2,Bách Hóa Xanh,2021-03-30
2084,WinMart+ Đà Nẵng,WinMart+,GT,2,4,,2025-05-24
2085,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2022-02-10
2086,WinMart+ Hưng Yên,WinMart+,GT,1,1,,2021-03-29
2087,Guardian - Hải Dương,Partner,Horeca,1,3,Guardian,2024-02-10
2088,Tạp Hóa Chú Ba - Huế,Partner,MT,2,4,Tạp Hóa Chú Ba,2023-05-26
2089,WinMart+ Bình Dương,WinMart+,MT,3,6,,2023-11-02
2090,WinMart+ Hưng Yên,WinMart+,Horeca,1,1,,2021-02-05
2091,WinMart+ Bắc Ninh,WinMart+,GT,1,1,,2022-10-20
2092,WinMart Bình Dương,WinMart,MT,3,8,,2023-08-25
2093,WinMart+ TP.HCM,WinMart+,MT,3,6,,2024-12-20
2094,WinMart Quảng Ngãi,WinMart,MT,2,4,,2021-12-06
2095,WinMart Hà Nội,WinMart,MT,1,1,,2025-03-04
2096,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2024-09-30
2097,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2023-03-03
2098,WinMart+ Hải Dương,WinMart+,MT,1,2,,2025-05-08
2099,WinMart+ Đồng Nai,WinMart+,GT,3,5,,2025-01-12
2100,WinMart TP.HCM,WinMart,GT,3,5,,2024-05-26
2101,WinMart+ Hưng Yên,WinMart+,MT,1,3,,2024-01-13
2102,WinMart+ Cần Thơ,WinMart+,GT,3,6,,2022-12-09
2103,WinMart Hưng Yên,WinMart,MT,1,2,,2021-11-05
2104,WinMart+ Huế,WinMart+,GT,2,4,,2024-07-31
2105,WinMart+ Bắc Ninh,WinMart+,MT,1,2,,2020-12-09
2106,WinMart Đà Nẵng,WinMart,MT,2,4,,2021-06-14
2107,WinMart+ Hà Nội,WinMart+,Horeca,1,3,,2025-04-22
2108,WinMart Quảng Ngãi,WinMart,MT,2,4,,2023-01-04
2109,WinMart+ Hà Nội,WinMart+,MT,1,1,,2021-08-17
2110,WinMart Đà Nẵng,WinMart,MT,2,4,,2023-11-08
2111,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2022-11-23
2112,WinMart Quảng Nam,WinMart,Horeca,2,4,,2021-01-19
2113,The Coffee House - Quảng Ngãi,Partner,Horeca,2,4,The Coffee House,2021-02-18
2114,VinDS - Long An,Partner,GT,3,6,VinDS,2024-06-11
2115,WinMart+ Long An,WinMart+,MT,3,8,,2024-04-20
2116,Co.op Food - Đồng Nai,Partner,MT,3,8,Co.op Food,2024-12-20
2117,Guardian - Quảng Ngãi,Partner,GT,2,4,Guardian,2022-10-23
2118,WinMart Quảng Ngãi,WinMart,MT,2,4,,2025-03-13
2119,The Coffee House - Bà Rịa-Vũng Tàu,Partner,MT,3,8,The Coffee House,2021-07-28
2120,WinMart Quảng Ngãi,WinMart,MT,2,4,,2023-04-13
2121,The Coffee House - Đồng Nai,Partner,GT,3,5,The Coffee House,2021-09-23
2122,WinMart+ TP.HCM,WinMart+,MT,3,7,,2023-05-08
2123,Tạp Hóa Chú Ba - Long An,Partner,MT,3,7,Tạp Hóa Chú Ba,2023-09-17
2124,WinMart Quảng Ngãi,WinMart,MT,2,4,,2023-04-05
2125,Guardian - Đà Nẵng,Partner,MT,2,4,Guardian,2021-10-05
2126,WinMart+ Quảng Nam,WinMart+,GT,2,4,,2022-01-23
2127,WinMart Đà Nẵng,WinMart,GT,2,4,,2025-05-20
2128,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,GT,3,8,,2021-10-07
2129,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2023-01-23
2130,Tạp Hóa Chú Ba - Huế,Partner,Horeca,2,4,Tạp Hóa Chú Ba,2022-12-11
2131,WinMart Quảng Ngãi,WinMart,GT,2,4,,2021-08-26
2132,WinMart Hà Nội,WinMart,MT,1,2,,2024-11-17
2133,WinMart Bắc Ninh,WinMart,GT,1,2,,2025-06-02
2134,WinMart Hải Dương,WinMart,MT,1,3,,2025-05-08
2135,WinMart+ Long An,WinMart+,MT,3,8,,2024-01-25
2136,Co.op Food - Quảng Ngãi,Partner,MT,2,4,Co.op Food,2021-05-14
2137,WinMart Đà Nẵng,WinMart,GT,2,4,,2024-01-06
2138,Guardian - Bình Dương,Partner,Horeca,3,6,Guardian,2024-07-18
2139,WinMart+ Long An,WinMart+,MT,3,7,,2021-12-22
2140,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,5,,2021-12-06
2141,WinMart TP.HCM,WinMart,MT,3,6,,2022-04-23
2142,WinMart+ Huế,WinMart+,MT,2,4,,2022-11-19
2143,Satra Foods - Quảng Ngãi,Partner,MT,2,4,Satra Foods,2021-03-30
2144,WinMart Huế,WinMart,MT,2,4,,2025-05-22
2145,Bách Hóa Xanh - Bình Dương,Partner,MT,3,7,Bách Hóa Xanh,2022-09-08
2146,WinMart+ Đà Nẵng,WinMart+,Horeca,2,4,,2021-03-08
2147,WinMart+ Vĩnh Phúc,WinMart+,MT,1,3,,2022-03-23
2148,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2020-06-19
2149,WinMart Cần Thơ,WinMart,MT,3,5,,2020-09-06
2150,WinMart+ Vĩnh Phúc,WinMart+,GT,1,3,,2023-05-28
2151,WinMart+ Long An,WinMart+,MT,3,8,,2023-04-30
2152,Ministop - Quảng Nam,Partner,MT,2,4,Ministop,2022-01-02
2153,WinMart+ Hải Dương,WinMart+,MT,1,2,,2025-01-30
2154,WinMart+ Huế,WinMart+,MT,2,4,,2024-06-02
2155,WinMart Quảng Ngãi,WinMart,Horeca,2,4,,2023-07-29
2156,WinMart Bắc Ninh,WinMart,GT,1,3,,2022-03-02
2157,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2024-09-12
2158,WinMart Bình Dương,WinMart,MT,3,8,,2022-03-16
2159,WinMart+ Quảng Nam,WinMart+,GT,2,4,,2022-05-17
2160,WinMart+ Đồng Nai,WinMart+,MT,3,5,,2021-06-11
2161,WinMart Đà Nẵng,WinMart,Horeca,2,4,,2023-04-17
2162,WinMart+ Hà Nội,WinMart+,Horeca,1,3,,2024-11-24
2163,WinMart Hưng Yên,WinMart,MT,1,3,,2023-01-09
2164,WinMart Bắc Ninh,WinMart,MT,1,2,,2023-02-28
