shipment_id,warehouse_id,store_id,product_id,shipment_date,shipping_time_days,transportation_cost,delivery_status,quantity
1801,3,1053,1929,2025-03-24,4,306.78,Delivered,75
1802,4,704,751,2025-01-31,4,967.32,Delivered,130
1803,2,1746,378,2022-07-15,2,256.73,Delivered,64
1804,4,660,1154,2024-06-05,4,274.46,Delivered,51
1805,6,346,552,2024-02-02,3,924.35,Delivered,50
1806,4,472,1617,2022-07-04,5,702.68,Delivered,93
1807,4,1805,1705,2024-03-05,5,296.31,Delivered,146
1808,4,905,1803,2024-08-07,3,172.81,Delivered,100
1809,8,104,203,2022-06-08,1,540.04,Delivered,66
1810,1,2202,1372,2022-10-20,2,176.4,Delivered,48
1811,4,647,476,2022-04-28,4,302.93,Delivered,30
1812,1,1971,315,2023-07-15,2,498.7,Delivered,43
1813,4,1698,845,2025-02-03,1,299.3,Delivered,108
1814,3,2223,156,2022-03-19,4,949.88,Delivered,38
1815,1,2299,1952,2024-06-11,4,336.03,Delivered,49
1816,1,1418,1450,2024-08-03,3,637.53,Delivered,93
1817,4,2112,793,2022-04-12,3,161.1,Delivered,35
1818,8,2978,128,2025-04-10,2,214.42,Delivered,122
1819,4,42,827,2023-02-25,5,428.19,Delivered,48
1820,7,34,1866,2024-12-10,1,173.81,Delivered,95
1821,1,1769,315,2022-06-02,4,843.67,Delivered,116
1822,4,2724,1403,2022-07-25,2,671.13,Delivered,113
1823,1,1052,649,2023-07-01,5,210.01,Delivered,51
1824,3,2865,713,2023-01-31,4,958.03,Delivered,67
1825,2,634,1121,2024-02-06,3,338.59,Delivered,61
1826,2,1525,737,2022-11-16,3,729.26,Delivered,90
1827,1,1162,1301,2024-03-21,2,472.4,Delivered,93
1828,4,1657,1799,2024-01-20,3,535.3,Delivered,128
1829,4,867,1467,2022-10-11,3,590.19,Delivered,52
1830,4,2002,957,2024-07-17,2,718.82,Delivered,50
1831,1,1785,39,2022-10-08,5,585.32,Delivered,32
1832,2,2013,1955,2024-09-18,5,857.71,Delivered,92
1833,4,1757,754,2024-10-17,1,357.08,Delivered,96
1834,4,2051,328,2025-02-18,5,669.45,Delivered,36
1835,5,2577,203,2024-08-08,2,869.76,Delivered,80
1836,5,2560,1726,2024-05-10,3,806.8,Delivered,73
1837,8,2593,902,2024-03-31,1,879.21,Delivered,76
1838,7,1110,1461,2022-10-22,2,415.96,Delivered,84
1839,5,928,1229,2023-05-24,2,388.66,Delivered,33
1840,2,2878,492,2025-04-18,5,639.99,Delivered,87
1841,4,1289,1308,2022-07-20,1,891.23,Delivered,100
1842,2,1991,1370,2022-03-23,1,579.03,Delivered,119
1843,2,959,1670,2025-05-24,5,402.47,Delivered,61
1844,5,2828,966,2023-02-17,3,763.57,Delivered,49
1845,4,783,1935,2022-07-11,5,934.84,Delivered,145
1846,1,1812,830,2023-02-02,3,763.68,Delivered,123
1847,7,2643,1021,2023-12-22,5,425.41,Delivered,138
1848,8,2665,1498,2023-02-15,3,377.57,Delivered,98
1849,4,960,1413,2025-01-17,4,892.83,Delivered,119
1850,1,1438,1405,2023-12-24,3,729.31,Delivered,116
1851,2,1094,488,2025-02-08,4,640.49,Delivered,50
1852,6,350,74,2024-04-17,4,350.0,Delivered,62
1853,4,733,552,2024-10-29,1,403.02,Delivered,51
1854,3,1783,1870,2022-11-11,1,343.68,Delivered,69
1855,7,106,692,2023-01-27,4,950.02,Delivered,136
1856,4,888,754,2023-11-01,2,528.02,Delivered,101
1857,4,1598,1056,2024-09-10,3,785.92,Delivered,36
1858,3,2367,666,2022-11-08,2,376.97,Delivered,72
1859,1,1809,176,2024-05-08,5,388.75,Delivered,73
1860,3,1814,1117,2023-10-30,3,481.49,Delivered,35
1861,2,2238,979,2023-02-02,1,792.43,Delivered,135
1862,4,1656,84,2022-05-29,4,500.86,Delivered,133
1863,8,331,1747,2024-09-13,1,617.92,Delivered,63
1864,7,1299,247,2023-05-15,3,837.63,Delivered,83
1865,5,856,1066,2023-06-14,2,303.59,Delivered,77
1866,4,164,66,2022-03-24,1,218.59,Delivered,138
1867,6,2383,353,2024-05-19,3,558.5,Delivered,142
1868,8,778,1918,2022-07-01,5,365.69,Delivered,150
1869,1,155,1455,2025-01-28,1,676.46,Delivered,147
1870,4,1969,1275,2024-05-14,2,197.94,Delivered,118
1871,6,1654,1726,2022-09-19,5,598.16,Delivered,73
1872,6,2343,1674,2023-10-19,2,276.38,Delivered,88
1873,4,2200,329,2022-08-06,1,760.59,Delivered,130
1874,8,553,551,2023-01-03,1,370.51,Delivered,144
1875,3,721,101,2024-07-28,2,981.67,Delivered,89
1876,8,2956,212,2022-04-05,2,850.93,Delivered,107
1877,4,2509,1932,2024-06-06,3,148.28,Delivered,60
1878,4,1066,1844,2023-12-30,1,933.67,Delivered,101
1879,4,1498,1361,2023-03-15,1,330.28,Delivered,103
1880,1,1058,895,2024-07-26,3,388.69,Delivered,45
1881,5,2953,1488,2023-02-01,2,513.19,Delivered,30
1882,5,2445,535,2024-02-15,3,319.82,Delivered,61
1883,4,2946,1345,2023-09-04,5,443.41,Delivered,71
1884,5,2391,692,2024-05-11,3,508.03,Delivered,136
1885,2,2337,541,2022-04-20,4,367.83,Delivered,137
1886,6,2212,1575,2024-02-19,1,571.71,Delivered,116
1887,4,545,854,2022-01-04,2,553.7,Delivered,109
1888,3,954,351,2024-07-08,1,704.89,Delivered,43
1889,5,2886,726,2025-04-08,4,357.48,Delivered,132
1890,8,2424,1601,2022-09-01,3,902.49,Delivered,130
1891,4,1588,301,2023-09-01,5,599.53,Delivered,76
1892,4,1422,1747,2024-07-10,3,998.43,Delivered,98
1893,5,2828,1492,2024-01-24,2,659.64,Delivered,104
1894,4,2094,1961,2022-07-26,2,402.82,Delivered,37
1895,7,1752,1941,2024-11-19,5,554.31,Delivered,78
1896,1,549,1964,2024-01-06,2,221.36,Delivered,50
1897,4,1928,247,2025-02-07,4,387.49,Delivered,45
1898,1,1253,663,2022-07-29,5,896.46,Delivered,104
1899,2,122,1789,2023-04-24,1,758.01,Delivered,92
1900,4,2111,445,2024-08-18,5,290.46,Delivered,47
1901,7,2987,1396,2022-02-11,5,297.28,Delivered,79
1902,4,461,756,2022-04-09,5,117.82,Delivered,72
1903,1,2757,916,2023-12-25,5,293.55,Delivered,121
1904,4,304,981,2024-01-24,3,886.33,Delivered,61
1905,5,676,1991,2023-08-19,2,453.69,Delivered,35
1906,6,1232,537,2023-05-28,1,826.7,Delivered,88
1907,2,2538,1820,2025-03-12,4,398.31,Delivered,87
1908,2,1799,1542,2025-05-09,3,927.75,Delivered,56
1909,8,2936,288,2025-01-28,4,878.24,Delivered,53
1910,1,401,866,2022-10-23,5,778.92,Delivered,64
1911,3,1143,1882,2024-06-10,1,641.83,Delivered,72
1912,8,2338,640,2024-09-25,2,799.28,Delivered,60
1913,4,770,426,2022-10-23,3,640.2,Delivered,136
1914,4,22,808,2024-03-08,2,397.27,Delivered,78
1915,2,136,314,2022-09-28,1,351.38,Delivered,82
1916,4,2608,1586,2024-06-02,2,740.38,Delivered,45
1917,4,2230,1345,2022-03-27,1,416.31,Delivered,35
1918,6,1864,417,2022-03-22,1,129.4,Delivered,137
1919,8,1837,1952,2024-11-05,3,283.42,Delivered,106
1920,4,1088,1237,2025-03-23,4,110.46,Delivered,86
1921,3,1802,737,2023-08-08,1,409.41,Delivered,87
1922,3,2846,430,2023-10-21,4,345.23,Delivered,100
1923,2,1083,1189,2022-10-29,5,426.64,Delivered,108
1924,4,1269,1903,2024-05-07,3,455.24,Delivered,133
1925,7,558,398,2022-11-05,4,358.16,Delivered,68
1926,4,410,619,2022-07-11,3,412.16,Delivered,72
1927,6,1654,1671,2022-12-15,3,739.16,Delivered,53
1928,4,2380,1583,2022-02-15,5,495.39,Delivered,139
1929,4,366,463,2025-02-18,2,656.86,Delivered,65
1930,6,1006,1205,2024-10-15,3,192.67,Delivered,146
1931,4,24,695,2023-10-19,3,707.69,Delivered,50
1932,8,143,439,2024-09-10,5,221.76,Delivered,137
1933,4,2032,72,2024-06-26,5,617.95,Delivered,77
1934,5,1384,147,2024-04-14,1,547.89,Delivered,146
1935,4,1266,658,2023-06-14,4,905.74,Delivered,49
1936,4,2553,1829,2024-08-20,3,307.02,Delivered,132
1937,1,1971,1879,2023-06-02,4,275.44,Delivered,116
1938,1,642,1819,2023-10-19,4,765.48,Delivered,92
1939,4,2270,1917,2022-09-15,3,996.46,Delivered,84
1940,1,854,969,2022-08-24,1,793.74,Delivered,92
1941,7,54,1839,2024-04-24,5,595.22,Delivered,57
1942,2,276,472,2023-07-22,4,714.67,Delivered,64
1943,6,785,3,2022-02-20,2,478.75,Delivered,77
1944,8,1005,1271,2024-01-23,2,751.5,Delivered,40
1945,8,236,218,2022-01-26,3,320.31,Delivered,52
1946,8,2347,36,2024-07-23,3,380.9,Delivered,148
1947,4,2494,581,2022-08-26,1,373.59,Delivered,38
1948,7,159,1806,2023-06-02,5,769.35,Delivered,98
1949,4,551,1371,2022-05-07,1,661.15,Delivered,73
1950,4,2047,1315,2022-01-05,4,694.19,Delivered,88
1951,8,23,729,2024-06-15,2,984.23,Delivered,105
1952,8,945,370,2025-03-18,4,852.79,Delivered,131
1953,4,2989,2,2022-07-10,5,291.32,Delivered,40
1954,4,1139,714,2023-07-07,4,119.84,Delivered,63
1955,7,34,937,2022-09-09,5,382.63,Delivered,129
1956,6,1684,234,2023-11-16,1,835.55,Delivered,50
1957,4,189,167,2022-11-21,1,485.81,Delivered,43
1958,7,1765,370,2023-11-06,2,770.91,Delivered,32
1959,4,1850,1734,2024-11-13,1,821.97,Delivered,113
1960,3,2077,952,2023-08-30,4,410.22,Delivered,127
1961,8,1320,1002,2022-10-30,2,434.63,Delivered,56
1962,5,2478,1560,2022-11-22,5,663.1,Delivered,84
1963,4,1122,944,2024-10-14,1,179.85,Delivered,99
1964,8,2655,185,2025-03-25,2,169.07,Delivered,50
1965,1,1848,704,2024-02-11,3,806.64,Delivered,55
1966,1,1531,1850,2025-01-12,5,368.07,Delivered,119
1967,2,2404,579,2025-03-19,4,112.8,Delivered,70
1968,7,1396,1444,2022-06-03,3,887.64,Delivered,119
1969,2,749,1360,2022-11-21,1,930.24,Delivered,68
1970,5,2692,1850,2023-06-06,1,293.9,Delivered,50
1971,6,239,1394,2023-02-12,3,171.38,Delivered,33
1972,4,709,1593,2025-02-03,4,664.52,Delivered,33
1973,6,2519,819,2023-07-17,2,179.77,Delivered,60
1974,1,1439,209,2023-04-19,1,958.8,Delivered,42
1975,1,2339,1961,2022-11-20,2,246.64,Delivered,121
1976,6,2738,1754,2023-12-18,2,443.31,Delivered,130
1977,1,1507,1509,2023-06-01,4,194.26,Delivered,36
1978,5,1222,1361,2023-09-20,1,692.68,Delivered,106
1979,4,397,916,2024-06-30,2,797.55,Delivered,117
1980,2,1994,267,2025-02-16,4,883.42,Delivered,52
1981,4,828,1217,2022-03-07,5,197.52,Delivered,81
1982,8,1093,1191,2022-05-26,5,417.2,Delivered,82
1983,4,2286,1384,2024-08-28,5,221.3,Delivered,111
1984,6,142,1730,2025-04-04,5,898.33,Delivered,144
1985,7,2046,382,2023-02-01,3,883.79,Delivered,88
1986,4,1202,1498,2024-03-15,4,888.97,Delivered,30
1987,3,1754,1228,2023-03-01,2,731.21,Delivered,129
1988,4,1302,619,2024-04-10,3,516.37,Delivered,143
1989,4,503,768,2024-03-06,3,973.0,Delivered,46
1990,8,2442,959,2022-07-25,5,607.68,Delivered,139
1991,4,984,754,2024-08-19,2,830.74,Delivered,113
1992,6,403,1895,2023-10-28,2,615.99,Delivered,102
1993,2,1566,1543,2022-03-24,4,172.63,Delivered,114
1994,4,272,1426,2024-07-18,5,491.3,Delivered,62
1995,5,1393,847,2024-03-20,5,751.32,Delivered,39
1996,4,1729,1244,2025-03-23,4,110.71,Delivered,101
1997,1,1898,741,2024-08-05,4,521.61,Delivered,108
1998,1,115,2017,2022-09-07,4,581.33,Delivered,87
1999,1,1424,1844,2024-02-08,5,205.09,Delivered,119
2000,4,868,653,2025-03-18,2,626.16,Delivered,62
2001,7,1249,1862,2024-01-19,4,753.81,Delivered,140
2002,4,1497,1421,2022-07-14,2,466.45,Delivered,109
2003,4,1876,1782,2024-09-26,3,906.32,Delivered,114
2004,4,1158,1671,2024-03-06,3,467.98,Delivered,79
2005,4,422,1137,2022-04-26,5,246.14,Delivered,123
2006,2,202,1776,2024-04-17,4,861.16,Delivered,101
2007,6,215,133,2022-01-30,5,930.27,Delivered,112
2008,4,424,1640,2023-02-14,4,459.72,Delivered,134
2009,2,2265,857,2023-11-26,4,425.76,Delivered,89
2010,4,1075,164,2023-07-07,5,784.35,Delivered,109
2011,1,1256,227,2022-10-14,4,530.29,Delivered,118
2012,8,324,1696,2024-09-07,1,856.93,Delivered,124
2013,2,214,166,2023-06-29,1,990.08,Delivered,105
2014,2,509,1814,2025-05-29,1,840.13,Delivered,57
2015,8,1163,454,2022-04-29,3,526.74,Delivered,100
2016,4,1394,457,2024-05-24,4,458.77,Delivered,77
2017,4,1497,337,2024-07-15,2,218.87,Delivered,128
2018,4,2295,1071,2022-11-27,1,329.02,Delivered,50
2019,8,51,1714,2022-06-01,1,919.23,Delivered,100
2020,4,2171,197,2023-05-27,5,719.37,Delivered,40
2021,1,662,548,2024-08-17,1,992.59,Delivered,76
2022,6,1638,1129,2022-02-02,1,554.04,Delivered,44
2023,3,2525,1830,2025-01-07,3,840.04,Delivered,130
2024,1,1993,286,2022-06-06,1,559.5,Delivered,147
2025,8,1962,932,2023-05-02,3,310.99,Delivered,71
2026,4,739,809,2024-07-23,1,913.35,Delivered,107
2027,4,1878,1866,2024-08-26,4,603.87,Delivered,131
2028,8,2338,389,2023-07-14,1,258.64,Delivered,33
2029,1,549,1562,2022-11-21,2,613.25,Delivered,128
2030,4,924,516,2024-02-17,5,309.82,Delivered,134
2031,7,2643,116,2023-05-28,1,248.38,Delivered,134
2032,4,362,642,2022-08-31,5,384.38,Delivered,138
2033,1,1516,223,2023-03-13,5,262.8,Delivered,65
2034,2,2822,726,2022-10-16,4,326.32,Delivered,50
2035,7,1697,907,2022-02-08,3,840.45,Delivered,91
2036,7,157,1452,2024-04-26,5,913.71,Delivered,32
2037,6,1105,1760,2022-09-05,2,309.15,Delivered,86
2038,3,101,943,2025-05-19,2,579.3,Delivered,40
2039,4,1017,377,2024-05-30,5,645.48,Delivered,118
2040,6,1446,809,2024-03-05,5,709.97,Delivered,70
2041,5,444,256,2024-02-11,5,678.89,Delivered,86
2042,4,2169,1752,2022-01-17,1,740.75,Delivered,50
2043,1,1769,1646,2024-01-03,3,207.83,Delivered,46
2044,4,1178,1548,2025-02-06,3,646.06,Delivered,67
2045,6,1099,1514,2024-12-01,3,458.56,Delivered,63
2046,4,496,1305,2023-04-25,2,771.97,Delivered,54
2047,3,1639,1200,2023-11-20,3,481.56,Delivered,34
2048,1,2718,32,2022-12-23,5,383.81,Delivered,69
2049,1,1901,1161,2023-07-12,1,663.21,Delivered,109
2050,1,2004,1260,2022-12-22,4,917.58,Delivered,115
2051,8,2011,996,2025-01-16,5,157.71,Delivered,125
2052,6,346,12,2024-11-22,2,644.17,Delivered,40
2053,2,2866,1367,2025-05-29,4,713.51,Delivered,57
2054,1,1418,29,2023-03-25,2,458.22,Delivered,43
2055,2,1651,1615,2022-12-18,5,538.47,Delivered,95
2056,8,1717,1941,2022-08-07,2,675.37,Delivered,148
2057,4,2393,1935,2023-01-09,1,320.73,Delivered,105
2058,4,1422,1713,2023-10-07,3,995.48,Delivered,67
2059,6,2044,1042,2023-08-15,1,401.0,Delivered,60
2060,1,1516,986,2025-05-21,5,880.12,Delivered,128
2061,6,1125,986,2025-02-01,5,590.1,Delivered,72
2062,2,2726,1444,2023-07-02,5,177.17,Delivered,126
2063,4,1853,1615,2023-06-17,5,912.07,Delivered,128
2064,4,2786,1770,2022-02-22,2,745.23,Delivered,76
2065,5,2483,94,2022-03-02,3,458.08,Delivered,60
2066,8,1909,827,2023-09-03,5,267.69,Delivered,122
2067,1,2333,1784,2022-07-23,3,577.8,Delivered,40
2068,4,2049,1395,2024-05-31,4,364.56,Delivered,71
2069,4,2664,194,2023-02-26,5,295.9,Delivered,94
2070,4,2957,251,2022-10-22,1,521.36,Delivered,31
2071,1,1768,1002,2023-05-02,2,926.8,Delivered,115
2072,1,963,1521,2022-11-24,4,717.62,Delivered,139
2073,5,1477,546,2024-12-14,2,564.69,Delivered,64
2074,8,895,836,2023-09-12,2,235.91,Delivered,36
2075,4,336,675,2022-07-05,5,141.27,Delivered,71
2076,1,814,760,2022-01-07,1,243.05,Delivered,70
2077,1,2035,1083,2024-02-06,2,590.38,Delivered,61
2078,4,2289,1091,2024-06-21,5,694.18,Delivered,88
2079,2,1305,1739,2023-09-18,5,832.12,Delivered,101
2080,4,1945,336,2023-03-24,1,558.84,Delivered,141
2081,8,1376,108,2023-07-05,5,796.59,Delivered,79
2082,1,99,340,2023-01-18,5,946.18,Delivered,144
2083,4,808,1293,2022-07-08,2,630.75,Delivered,92
2084,4,2873,1276,2023-08-17,5,245.42,Delivered,108
2085,8,30,1067,2024-06-17,5,631.13,Delivered,139
2086,2,2659,615,2024-09-29,2,922.81,Delivered,62
2087,2,1098,1335,2024-08-26,5,588.56,Delivered,88
2088,4,1990,1622,2025-01-24,5,833.87,Delivered,73
2089,1,772,1212,2024-03-17,1,489.94,Delivered,146
2090,1,2602,1366,2024-03-12,5,460.14,Delivered,150
2091,7,72,1579,2024-12-30,4,633.04,Delivered,80
2092,2,2177,251,2024-07-18,5,161.87,Delivered,149
2093,2,795,646,2022-06-21,3,853.39,Delivered,65
2094,8,1699,1753,2023-06-30,1,544.82,Delivered,134
2095,3,2332,132,2022-09-23,5,246.06,Delivered,69
2096,4,2097,226,2023-06-21,1,115.42,Delivered,115
2097,4,1189,667,2025-01-14,4,194.4,Delivered,120
2098,2,1950,65,2023-08-25,1,164.91,Delivered,127
2099,4,1238,492,2022-04-14,5,830.18,Delivered,82
2100,4,2295,414,2024-04-29,3,177.23,Delivered,105
2101,6,1128,1108,2023-12-31,4,777.58,Delivered,103
2102,3,1783,1351,2025-04-09,5,615.5,Delivered,115
2103,4,1,1952,2024-04-03,5,585.19,Delivered,92
2104,4,694,1019,2024-11-09,5,444.57,Delivered,65
2105,8,2665,751,2022-11-04,2,914.79,Delivered,133
2106,7,2964,90,2023-04-29,1,474.74,Delivered,61
2107,5,2630,1481,2023-09-23,3,121.06,Delivered,129
2108,3,1346,1427,2023-03-12,2,948.02,Delivered,147
2109,3,438,1238,2023-08-07,2,664.58,Delivered,109
2110,4,754,1078,2024-10-21,5,411.66,Delivered,35
2111,7,1008,2000,2024-02-05,5,424.19,Delivered,64
2112,3,2680,100,2022-05-22,4,892.15,Delivered,79
2113,4,191,1246,2025-05-16,2,615.41,Delivered,105
2114,1,991,1873,2022-02-24,4,701.39,Delivered,148
2115,3,1333,1243,2022-03-13,4,938.95,Delivered,136
2116,4,73,1869,2022-10-22,4,377.73,Delivered,50
2117,8,1954,1836,2023-04-20,2,702.11,Delivered,109
2118,4,1492,1410,2022-07-04,5,712.86,Delivered,43
2119,7,1195,1944,2024-01-27,1,532.45,Delivered,136
2120,1,1466,1135,2024-03-27,5,749.15,Delivered,77
2121,4,2989,637,2025-03-25,1,835.03,Delivered,143
2122,4,1497,1042,2024-01-09,4,136.86,Delivered,95
2123,3,363,274,2024-12-27,1,280.2,Delivered,35
2124,7,2479,1,2023-07-26,5,654.16,Delivered,112
2125,1,2888,1249,2024-06-29,1,447.33,Delivered,150
2126,7,1382,1648,2022-04-02,3,706.88,Delivered,88
2127,8,1471,308,2024-08-12,2,485.1,Delivered,99
2128,4,2466,1044,2024-05-28,5,936.19,Delivered,62
2129,1,2251,709,2024-02-09,2,505.04,Delivered,146
2130,6,1243,2010,2023-03-12,5,644.96,Delivered,71
2131,4,636,1007,2023-12-25,2,189.23,Delivered,116
2132,4,919,863,2023-08-29,1,520.23,Delivered,50
2133,2,2309,1375,2025-01-11,3,917.92,Delivered,129
2134,8,1882,31,2022-03-31,2,203.81,Delivered,41
2135,5,624,403,2022-05-19,1,572.91,Delivered,63
2136,4,1314,511,2023-07-11,4,997.92,Delivered,100
2137,2,32,1914,2023-02-24,1,572.29,Delivered,92
2138,4,496,1777,2022-10-31,4,155.31,Delivered,61
2139,4,2441,860,2023-04-05,5,533.03,Delivered,61
2140,2,1980,1349,2024-07-23,1,968.56,Delivered,75
2141,7,2959,723,2022-03-10,3,769.85,Delivered,89
2142,5,858,1381,2022-01-09,1,995.67,Delivered,73
2143,4,2642,1682,2023-10-10,4,531.31,Delivered,95
2144,4,1412,1035,2023-01-27,4,314.63,Delivered,91
2145,4,2457,115,2024-09-05,4,382.94,Delivered,142
2146,4,2331,1891,2022-04-12,5,688.32,Delivered,34
2147,1,250,685,2023-09-06,3,605.21,Delivered,124
2148,4,833,1224,2023-02-23,5,463.12,Delivered,56
2149,6,359,1842,2023-06-04,2,179.95,Delivered,39
2150,3,1362,184,2023-03-29,1,539.96,Delivered,57
2151,2,745,1776,2025-02-28,3,181.37,Delivered,87
2152,6,2869,1620,2023-04-14,4,151.52,Delivered,53
2153,4,2724,1702,2023-04-05,2,160.23,Delivered,119
2154,2,447,1324,2024-09-10,3,715.32,Delivered,41
2155,4,2182,111,2025-04-15,4,840.1,Delivered,143
2156,4,1519,1497,2024-06-06,2,801.81,Delivered,105
2157,4,2690,468,2024-04-20,2,460.02,Delivered,78
2158,6,1410,143,2022-02-27,4,124.38,Delivered,130
2159,4,100,1761,2024-02-09,5,526.07,Delivered,126
2160,4,74,94,2024-07-31,4,835.37,Delivered,130
2161,8,23,353,2022-06-23,4,829.5,Delivered,75
2162,8,143,206,2022-06-03,2,797.55,Delivered,87
2163,3,2174,1779,2025-03-10,4,594.63,Delivered,68
2164,6,1025,903,2022-01-09,1,583.69,Delivered,120
2165,1,2960,1025,2025-04-23,2,755.65,Delivered,104
2166,4,844,1247,2024-11-02,1,910.81,Delivered,43
2167,4,1277,941,2024-04-16,2,361.11,Delivered,124
2168,2,1566,929,2022-08-05,2,247.54,Delivered,32
2169,4,1782,1905,2024-10-10,5,796.64,Delivered,66
2170,4,415,1210,2022-01-09,2,265.37,Delivered,52
2171,2,2265,761,2024-02-02,3,712.82,Delivered,39
2172,1,1500,1086,2023-12-27,5,261.81,Delivered,95
2173,4,1550,1351,2023-12-14,3,614.03,Delivered,82
2174,8,1093,223,2025-04-18,3,574.54,Delivered,81
2175,1,2610,984,2022-03-30,1,461.85,Delivered,60
2176,5,2418,305,2025-04-14,4,353.71,Delivered,115
2177,8,2278,1894,2024-02-27,4,925.59,Delivered,102
2178,5,1719,315,2024-08-24,2,861.47,Delivered,119
2179,5,364,944,2023-05-25,1,535.88,Delivered,119
2180,3,544,850,2022-02-20,1,300.82,Delivered,43
2181,8,2593,1425,2023-12-22,2,140.12,Delivered,135
2182,3,2607,1748,2022-12-04,4,616.47,Delivered,57
2183,6,2762,1944,2024-02-13,4,817.9,Delivered,129
2184,4,2891,1098,2024-04-12,4,350.02,Delivered,108
2185,4,1486,100,2025-01-14,2,412.0,Delivered,50
2186,5,989,110,2024-06-10,5,178.97,Delivered,71
2187,3,2006,759,2022-07-27,2,240.8,Delivered,52
2188,8,1247,252,2022-07-10,1,894.58,Delivered,53
2189,3,60,213,2023-06-29,2,235.41,Delivered,93
2190,6,2770,1437,2025-01-22,5,358.42,Delivered,59
2191,2,1003,359,2023-06-20,2,920.06,Delivered,115
2192,4,1838,1379,2024-04-24,1,574.07,Delivered,43
2193,7,1276,1244,2025-01-26,2,744.52,Delivered,59
2194,4,1286,952,2022-11-10,5,303.38,Delivered,39
2195,8,609,10,2023-08-03,3,396.37,Delivered,117
2196,2,1523,588,2024-08-14,5,507.29,Delivered,119
2197,4,636,282,2024-12-11,3,455.65,Delivered,132
2198,7,708,545,2023-07-11,1,199.9,Delivered,96
2199,4,1662,1380,2023-06-06,3,592.67,Delivered,68
2200,5,588,1228,2022-01-11,5,282.99,Delivered,55
2201,7,2381,1743,2025-01-18,5,282.13,Delivered,82
2202,4,1961,1861,2022-03-27,3,647.06,Delivered,80
2203,8,2978,1451,2023-12-20,4,899.68,Delivered,46
2204,4,2096,2000,2024-11-12,1,300.66,Delivered,52
2205,4,2695,1927,2025-03-17,2,885.15,Delivered,125
2206,2,1793,1527,2023-08-30,5,184.73,Delivered,97
2207,8,2988,1477,2022-06-05,4,473.38,Delivered,38
2208,4,672,894,2024-04-10,5,660.43,Delivered,135
2209,7,1870,793,2024-01-08,1,572.47,Delivered,116
2210,5,2729,1772,2024-04-09,1,551.3,Delivered,69
2211,1,2109,1699,2024-10-06,2,207.1,Delivered,41
2212,8,2502,1326,2025-01-16,5,941.57,Delivered,77
2213,8,443,1337,2022-05-11,2,175.01,Delivered,148
2214,8,1699,2028,2022-06-13,3,323.93,Delivered,110
2215,5,624,1423,2025-01-20,2,496.89,Delivered,130
2216,2,2728,1743,2024-10-31,2,592.34,Delivered,107
2217,2,240,895,2024-01-20,3,362.48,Delivered,132
2218,4,1819,289,2025-03-26,3,676.52,Delivered,131
2219,2,1525,306,2023-10-21,2,504.88,Delivered,99
2220,1,2461,1273,2022-12-19,5,110.09,Delivered,47
2221,4,2862,1166,2023-03-30,1,928.96,Delivered,105
2222,8,2464,325,2025-04-13,4,831.78,Delivered,112
2223,6,2627,194,2023-11-19,4,432.65,Delivered,60
2224,8,758,1257,2025-03-16,2,487.61,Delivered,55
2225,6,1417,689,2023-04-25,5,860.6,Delivered,147
2226,3,2510,808,2025-04-23,4,452.0,Delivered,147
2227,4,1310,1138,2022-06-12,3,217.49,Delivered,38
2228,4,2843,1036,2024-02-21,1,308.61,Delivered,54
2229,4,62,341,2022-09-17,2,874.38,Delivered,100
2230,1,1872,1222,2025-03-08,1,526.74,Delivered,125
2231,3,1798,28,2022-10-02,5,284.48,Delivered,68
2232,4,897,239,2023-05-02,2,117.92,Delivered,97
2233,4,268,1051,2022-02-12,5,713.93,Delivered,42
2234,8,2448,194,2023-02-01,4,565.45,Delivered,97
2235,4,494,663,2024-01-09,3,846.89,Delivered,124
2236,8,2826,435,2024-05-26,2,657.07,Delivered,42
2237,4,888,75,2025-05-06,1,396.53,Delivered,101
2238,7,1752,1314,2023-03-05,5,465.75,Delivered,98
2239,8,2988,282,2024-09-29,1,291.97,Delivered,74
2240,1,332,1684,2022-01-12,5,585.4,Delivered,133
2241,1,259,1081,2024-01-20,5,311.84,Delivered,52
2242,3,2348,1794,2024-05-28,3,513.11,Delivered,76
2243,7,2686,1444,2023-11-08,1,570.08,Delivered,57
2244,5,1169,310,2025-04-22,1,868.21,Delivered,70
2245,6,2341,179,2023-05-24,4,576.36,Delivered,93
2246,4,547,1620,2022-07-04,5,741.63,Delivered,37
2247,7,796,204,2024-01-02,4,908.8,Delivered,47
2248,5,2484,1082,2025-01-28,2,833.75,Delivered,54
2249,1,1508,394,2024-01-17,5,818.97,Delivered,140
2250,4,22,655,2024-10-03,4,201.75,Delivered,58
2251,4,979,677,2022-09-07,4,800.45,Delivered,136
